id,label,type,group,note
ref_metodo-de-trabajo-escribe-a-mano-de-manana-y-copia-a-maquina-por-la-tarde,Método de trabajo: escribe a mano de mañana y copia a máquina por la tarde,reference,Personales y biográficas,…ue sigan los consejos eso ya ¿escribes fácil? Escribo muy fácil ¿deprisa? Escribo rápido ¿a máquina? ¿a mano? Escribo a mano escribo a mano de mañana escribo tres cuatro páginas a mano y de tarde las copio yo a máquina y es entonces c…
ref_madre-longeva-91-anos-y-central-en-su-vida,Madre longeva (91 años) y central en su vida,reference,Personales y biográficas,…En verdad El primer recuerdo Que yo tengo De infancia En mi casa natal Es ese Es el brillo De las sortijas De mi madre Que eran muy grandes Como se usaban entonces Yo nací en el año 1910 Ese es uno de los recuerdos Y el otro es…
ref_tias-pepita-ana-maria-marta-religiones-orientales-literatura,"Tías Pepita, Ana María, Marta (religiones orientales, literatura)",reference,Personales y biográficas,…n gran osario De reyes Pero inútil Inútil Yo siempre revuelvo Cajones A ver si encuentro Esa clave Esa era la tía Pepita Después venía Mi tía Ana María Que se interesaba Mucho Por las Religiones extrañas Por las religiones Orienta…
ref_abuela-poliglota-con-kiosco-chino,Abuela políglota con kiosco chino,reference,Personales y biográficas,"…s la única que vive Vive conmigo todavía Allá lejos Donde yo vivo En el centro De la Argentina Y luego estaba Mi abuela Que era un personaje Muy, muy, muy Curioso Era una mujer Que En esa época Hablaba inglés Como un inglés Cosa…"
ref_padre-abogado-clubman,"Padre abogado, clubman",reference,Personales y biográficas,"…o está en Cécil En Cécil Eso está en Cécil Que es un libro traidor Del que hablaremos después Sí, sí Yo, este Mi padre Deseaba mucho Que yo supiera nadar Entonces cuando me llevaban A Mar del Plata Que es nuestra gran playa Etcé…"
ref_borges-amistad-y-paralelismos,Borges (amistad y paralelismos),reference,Personales y biográficas,"…e bien importante de la literatura argentina De este escritor, la primera persona que me habló fue el maestro Borges Borges me dijo, hablando de Mujica, que era como un viejo hidalgo virreinal Efectivamente, el personaje, cuan…"
ref_victoria-ocampo,Victoria Ocampo,reference,Personales y biográficas,…mplo a Cortázar de que hemos hablado un poco ya dijo Manucho que le gustan los cuentos los cuentos muchísimo. Victoria Ocampo De Victoria Ocampo yo soy un gran amigo personal y creo que es una mujer que da una testigo importantísima de…
ref_silvina-ocampo,Silvina Ocampo,reference,Personales y biográficas,…tro tiempo esos testimonios de ella van a quedar como unas memorias fundamentales para explicar el tiempo. ¿Y Silvina? Su hermana Silvina es una poetisa originalísima al mismo tiempo que una autora de cuentos verdaderamente not…
ref_adolfo-bioy-casares,Adolfo Bioy Casares,reference,Personales y biográficas,…iginalísima al mismo tiempo que una autora de cuentos verdaderamente notables. ¿Y el marido de Silvina Adolfo Bío y Casares? Adolfo Bío y Casares escribe muy bien pero no tiene la imaginación de Silvina escribe muy bien escribe con m…
ref_ernesto-sabato,Ernesto Sábato,reference,Personales y biográficas,…Se le ocurrió Hacer Que los escritores Hiciésemos Letras para tangos Y me acuerdo Que Borges Hizo una milonga Sábato Hizo un tango Girri Que es un poeta Tan hermético Hizo Leopoldo Marechal Hizo No sé Eran 12 o 14 Hicimos Letr…
ref_sara-gallardo,Sara Gallardo,reference,Personales y biográficas,…s una excelente persona es un amigo de muchos años es un hombre cuyo túnel me pareció que estaba muy bien sí. Sara Gallardo a quien está dedicado Sergio. Sergio se lo he dedicado a Sara Gallardo como un homenaje a una mujer que es un…
ref_alberto-gerchunoff,Alberto Gerchunoff,reference,Personales y biográficas,…de circunstancia de influencia? Hubo un hombre hubo un hombre un judío un escritor argentino que era Alberto Gertzunov que curiosamente cuando tuvimos ese diálogo con Borges hace poco los dos lo mencionamos como un hombre que no…
ref_jacinto-benavente-elogio-a-obra-de-su-madre,Jacinto Benavente (elogio a obra de su madre),reference,Personales y biográficas,"…lle Maipú Y Mi madre escribía teatro Escribía en francés Escribía en español Escribió una pieza Que le elogió Benavente Yo tengo la carta De Benavente A ella Y Bueno, escribía teatro Y yo Que era un chiquito La oía leer Teatro Y…"
ref_americo-castro-acentuacion-del-apellido,Américo Castro (acentuación del apellido),reference,Personales y biográficas,…veces Ponemos los acentos Los ponemos mal Hay una cierta tendencia A decir Mujica Lainez Y Lainez Eso me dijo Américo Castro Una vez hace muchísimos años Me dijo Usted está todo mal acentuado Usted es Mujica Lainez Pero qué horror Le…
ref_don-galaz-de-buenos-aires-1938,Don Galaz de Buenos Aires (1938),reference,Culturales y artísticas,"…o entonces. Ese fue quizá uno de los primeros premios, después vendrían muchos premios. Muchos premios. 1938, Don Galás de Buenos Aires, que es la primera novela. Don Galás de Buenos Aires es una tentativa de novela, muy influida por la gloria d…"
ref_miguel-cane-biografia,Miguel Cané (biografía),reference,Culturales y artísticas,"…lonia, del siglo XVII. Del siglo XVII, sí. El tercer libro es una biografía de un romántico porteño, se llama Miguel Cané, padre. Miguel Cané era el hermano de mi bisabuela, era un escritor, y yo cuento su vida, que es una vida muy…"
ref_canto-a-buenos-aires-poema-en-alejandrinos,Canto a Buenos Aires (poema en alejandrinos),reference,Culturales y artísticas,"…no de mi bisabuela, era un escritor, y yo cuento su vida, que es una vida muy, muy romántica. En 1943 aparece Canto a Buenos Aires, que es un libro muy interesante, porque es un libro en el que nos cuenta la historia y el desarrollo de la c…"
ref_la-vida-de-aniceto-el-gallo-hilario-ascasubi,La vida de Aniceto el Gallo (Hilario Ascasubi),reference,Culturales y artísticas,"…pal. Los premios nacionales vienen después. Será municipal. Un premio municipal, claro. Son las biografías de Aniceto el Gallo y de Anastasio el Pollo, que son con Hernández, con el autor de Martín Fierro, son nuestros poetas gauchescos…"
ref_la-vida-de-anastasio-el-pollo,La vida de Anastasio el Pollo,reference,Culturales y artísticas,"…nales vienen después. Será municipal. Un premio municipal, claro. Son las biografías de Aniceto el Gallo y de Anastasio el Pollo, que son con Hernández, con el autor de Martín Fierro, son nuestros poetas gauchescos. Y yo, bueno, me metí a…"
ref_aqui-vivieron,Aquí vivieron,reference,Culturales y artísticas,"…nández, que hubiera sido cerrar el tríptico, porque se sabía demasiado de Hernández y se habían hecho muchas. Aquí vivieron, que es la historia o las historias de una quinta de San Isidro desde 1583 a 1924. A lo largo de 23 relatos e…"
ref_misteriosa-buenos-aires,Misteriosa Buenos Aires,reference,Culturales y artísticas,"…ron, también tuvo un premio, no recuerdo cuál, pero también fue premiado. Tuve un premio, sí. El siguiente es Misteriosa Buenos Aires, que está un poco dentro de la misma tónica de la que vivieron, porque son también relatos 32, relatos a trav…"
ref_los-idolos,Los ídolos,reference,Culturales y artísticas,"…tocracia porteña, o de la oligarquía, como han dicho otros analistas y críticos de la obra. Son cuatro tomos, Los ídolos, La casa, Los viajeros e Invitados en el paraíso. El primero de ellos, Los ídolos, consta de tres partes, aun…"
ref_la-casa,La casa,reference,Culturales y artísticas,…e la chimenea Pues no me ha tocado ese Por suerte Sobre una de las chimeneas Porque son seis Las chimeneas de la casa Son siete Siete ahora Siete chimeneas Yo Esa casa Está ubicada En un parque De siete hectáreas En el cual En…
ref_los-viajeros,Los viajeros,reference,Culturales y artísticas,"…e la oligarquía, como han dicho otros analistas y críticos de la obra. Son cuatro tomos, Los ídolos, La casa, Los viajeros e Invitados en el paraíso. El primero de ellos, Los ídolos, consta de tres partes, aunque se pueden leer inde…"
ref_invitados-en-el-paraiso,Invitados en el Paraíso,reference,Culturales y artísticas,…ciclo de novelas Sobre la La sociedad Porteña La sociedad de Buenos Aires Publiqué una novela Que se intitula Invitados en El Paraíso Y El Paraíso Era el nombre De una quinta Y ahora vivo En una quinta Que cuando yo la compré Se llamaba El Par…
ref_bomarzo-novela,Bomarzo (novela),reference,Culturales y artísticas,…visión española Le gustaba muchísimo la música Le encantaban los conciertos Escribió una ópera que se llamaba Bomarzo Era ese viejo hidalgo virreinal del que me hablara Borges Creo que va a ser un personaje muy atractivo para t…
ref_el-unicornio,El unicornio,reference,Culturales y artísticas,"…ante, que es una novela de ambiente medieval que no hemos podido encontrar aquí. Ah, que es El laberinto. No, El unicornio. El unicornio, que es la edad media francesa. Sí, porque yo hace muchos años soñé con hacer un tríptico que d…"
ref_cronicas-reales,Crónicas Reales,reference,Culturales y artísticas,"…om Marzo. También está en Bom Marzo y está en otras muchas obras. El libro siguiente, 1967, sí lo tenemos, es Crónicas Reales, que aparentemente es un libro de cuentos dirigidos a los niños. Digo aparentemente porque en el fondo, aunqu…"
ref_cecil,Cécil,reference,Culturales y artísticas,"…ura Sí Y lo dejaron caer En una piscina De agua helada Sí ¿Dónde has leído? Ah, eso está Eso está Eso está en Cécil En Cécil Eso está en Cécil Que es un libro traidor Del que hablaremos después Sí, sí Yo, este Mi padre Deseab…"
ref_el-laberinto-1974,El laberinto (1974),reference,Culturales y artísticas,"…grandes narradores latinoamericanos Uno de los clásicos de las letras argentinas Escribió un libro denominado El laberinto Y publicado en el año 1974 Que es la autobiografía de ese niño Que ven ustedes ahí, Ginés de Silva Niño pinta…"
ref_el-viaje-de-los-siete-demonios,El viaje de los siete demonios,reference,Culturales y artísticas,"…strucción de una época. Pero que esté escrito así, medio en broma, por suerte, porque si no sería muy pesado. El viaje de los siete demonios es el libro aparecido en 1974, donde Mujica Lainez, que es un escritor de cambios desconcertantes, un hombre…"
ref_sergio-1976,Sergio (1976),reference,Culturales y artísticas,…os tenido la suerte de que nos llegue en propia mano ha sido tan gentil en traernoslo Manuel Mujica Lainez es Sergio. Primera edición noviembre del 76 segunda edición febrero del 77 tercera edición también febrero del 77. Y se…
ref_los-cisnes-proximo,Los Cisnes (próximo),reference,Culturales y artísticas,"…to en Italia pero en septiembre tengo que volver a la Argentina porque aparece el próximo libro que se titula Los Cisnes. ¿Qué le parece España? ¿En qué le parecen las letras españolas? A mí España me hace muy, muy feliz. Yo supon…"
ref_el-greco-el-entierro-del-conde-de-orgaz,El Greco — El entierro del Conde de Orgaz,reference,Culturales y artísticas,…conocer en mi vida Manucho No hay que decir que están ustedes viendo Uno de los más famosos cuadros del greco El entierro del conde de Orgaz Inspirándose en este cuadro Manuel Mujica Lainez Uno de los grandes narradores latinoamericanos Uno de los cl…
ref_gines-de-silva-nino-del-greco,Ginés de Silva (niño del Greco),reference,Culturales y artísticas,"…o denominado El laberinto Y publicado en el año 1974 Que es la autobiografía de ese niño Que ven ustedes ahí, Ginés de Silva Niño pintado por el greco Y donde se reproduce y se reconstruye Con una fidelidad minuciosa Toda la época En…"
ref_diego-velazquez-las-meninas-nicolasito-pertusato,Diego Velázquez — Las Meninas / Nicolásito Pertusato,reference,Culturales y artísticas,"…ta escrita desde Buenos Aires por unos pillos, unos pordioseros y tal, al enano del cuadro de las Meninas, al Nicolásito Pertusato, ese que tiene el pie arriba del perro. Hay un cuento que es sobre un personaje que al morir, es una cosa que…"
ref_estatua-aquiles-en-esquiros-luis-xiv,Estatua 'Aquiles en Esquiros' (Luis XIV),reference,Culturales y artísticas,…salita de ella Yo distribuí Toda esa biblioteca Y luego Están las estatuas Están las estatuas Tal estatua de Aquiles Que es una estatua Muy muy hermosa Que era de mi suegro Yo creo que mi suegro La compró en París Por allá Por…
ref_versalles-tapiz-verde,Versalles — tapiz verde,reference,Culturales y artísticas,…to a la casa A un patio Ahora le han hecho La nariz de nuevo Y tal Y fíjate Que yo esa estatua La he visto en Versalles Está en el parque En el tapiz verde Versalles Está la estatua igualita Y por esa De Versalles Ha pasado La re…
ref_videoteca-de-la-memoria-literaria-rtve,Videoteca de la Memoria Literaria (RTVE),reference,Culturales y artísticas,"…letras argentinas Don Manuel Mujica Lainez Y recuerden que podrán tenerlo para siempre en sus hogares Con la Videoteca de la Memoria Literaria Bien, este es el gran Manucho El hombre que alcanzó resonancia universal Y van ustedes a saber tantas cosas d…"
ref_adaptacion-operistica-bomarzo,Adaptación operística 'Bomarzo',reference,Culturales y artísticas,"…que inspiró al gran compositor Alberto Ginastera para hacer, primero creo que fue una cantata, y más tarde la ópera Bomarzo, inexplicablemente prohibida en la Argentina, creo que por el general... Onganía. Onganía, y estrenada entonc…"
ref_alberto-ginastera-compositor,Alberto Ginastera (compositor),reference,Culturales y artísticas,"…Pues yo he realizado ese sueño. Yo soy comendatore. Y esta es la obra que inspiró al gran compositor Alberto Ginastera para hacer, primero creo que fue una cantata, y más tarde la ópera Bomarzo, inexplicablemente prohibida en la…"
ref_palito-ortega-cancion,Palito Ortega (canción),reference,Culturales y artísticas,…sé Eran 12 o 14 Hicimos Letras para tangos Es lo único Que he hecho Pero he hecho También Este Canciones Para Parito Ortega Sí Bueno Parito Ortega Le puso música A una vez Sí A una canción Que me habían encargado Para la inauguración…
ref_graciela-ayuste-cantante,Graciela Ayuste (cantante),reference,Culturales y artísticas,…No sé qué Pero Pero ahora Ahora Este He hecho Una Una La letra De una canción Para una muchacha Que se llama Graciela Ayuste Que tiene enorme talento Tanto talento Que fue A Tokio Hace poco Representando Creo yo Que a la América del S…
ref_budismo-buda-y-bodhisattvas-estela,Budismo — Buda y bodhisattvas (estela),reference,Pensamiento y conocimiento,…Es una figura de Buda Sentada sobre una especie de pajarraco Y alrededor Y alrededor Hay esos que llaman Los bodhisattvas Que son esos ángeles ¿No? Del budismo Cuando yo Hice esa... Cuando hicimos esa parte del viaje Los japoneses…
ref_siete-pecados-capitales-demonologia-literaria,Siete pecados capitales (demonología literaria),reference,Pensamiento y conocimiento,"…ece un derroche de imaginación, de gracia, de sabiduría, y es la historia de una misión especial de los siete pecados capitales. Son siete demonios que holgazanean en el infierno a quienes el diablo confiere la misión de ir a la tierra a…"
ref_heinrich-cornelius-agrippa-demonologia,Heinrich Cornelius Agrippa — demonología,reference,Pensamiento y conocimiento,…ngo uno Especialmente raro De demonología Que es un libro Hecho por el astrólogo De Carlos V Se llamaba Henry Cornelius Agrippa Y este ejemplar Es especialmente Extraño Porque Perteneció A un personaje Del siglo XIX Que se llamaba Stanis…
ref_stanislas-de-guaita-ocultismo,Stanislas de Guaita (ocultismo),reference,Pensamiento y conocimiento,…grippa Y este ejemplar Es especialmente Extraño Porque Perteneció A un personaje Del siglo XIX Que se llamaba Stanislas de Guaita Un Creo que italiano Pero vivió siempre En París Que era un mago Y que parece Que era un personaje Que se las…
ref_antiperonismo-destituciones-en-primer-gobierno-de-peron,Antiperonismo; destituciones en primer gobierno de Perón,reference,Contexto socio-histórico,"…porque tanto George Borges como yo hemos sido los dos muy antiperonistas Y los dos sufrimos mucho durante el peronismo Él estaba enamorado de España, de lo español Y luego se quedó largo tiempo entre nosotros Después de esta com…"
ref_revolucion-posterior-a-peron-designaciones-posteriores,Revolución posterior a Perón (designaciones posteriores),reference,Contexto socio-histórico,"…yo era secretario del Museo de Arte Decorativo, y los dos nos liquidaron. Después, en cambio, cuando vino la revolución posterior a Perón, a él lo nombraron director de la Biblioteca Nacional y a mí me nombraron simultáneamente director de…"
ref_prohibicion-de-la-opera-bomarzo-por-ongania,Prohibición de la ópera 'Bomarzo' por Onganía,reference,Contexto socio-histórico,"…antata, y más tarde la ópera Bomarzo, inexplicablemente prohibida en la Argentina, creo que por el general... Onganía. Onganía, y estrenada entonces en Washington y representada más tarde en Nueva York. Es decir, primero se est…"
ref_premio-john-kennedy-compartido-bomarzorayuela,Premio John Kennedy compartido (Bomarzo/Rayuela),reference,Contexto socio-histórico,"…po. No. Yo he compartido un premio con Cortázar. Ah, con Cortázar. Con Cortázar. Cuando Rayuela y Bomarzo. El premio John Kennedy. Sí. El premio John Kennedy le dieron a mi novela Bomarzo y a Rayuela. Y por eso, cuando yo le escribí a Cort…"
ref_estreno-bomarzo-en-washington-funciones-en-nueva-york,Estreno 'Bomarzo' en Washington; funciones en Nueva York,reference,Contexto socio-histórico,…o fui a A estrenar Bomarzo Me parece Sí En New York En New York Porque Bomarzo Bomarzo en ópera Se estrenó en Washington Y al año siguiente Se dio En New York Y entonces En una gran revista No sé Una de las más importantes Este Ha…
ref_teatro-colon-buenos-aires,Teatro Colón (Buenos Aires),reference,Contexto socio-histórico,"…n tiempo, no sé. Después cambió el gobierno y en cambio se dio la ópera con Gran Pompa en Buenos Aires, en el Teatro Colón, y Ginastera y yo asistimos al estreno desde el palco del alcalde de Buenos Aires, el intendente de Buenos Ai…"
ref_madrid-museo-del-prado,Madrid — Museo del Prado,reference,Contexto socio-histórico,…e habían hablado muchísimo De tu monóculo Que veo que llevas Aunque casi nunca Lo usas Sí Lo uso Lo uso en el Prado En el Prado Por ejemplo En el Museo del Prado Lo he usado todo el tiempo Porque es para mirar de lejos Ahora…
ref_toledo-espana,Toledo (España),reference,Contexto socio-histórico,…o No hay que decir que están ustedes viendo Uno de los más famosos cuadros del greco El entierro del conde de Orgaz Inspirándose en este cuadro Manuel Mujica Lainez Uno de los grandes narradores latinoamericanos Uno de los cl…
ref_buenos-aires-calle-maipu,Buenos Aires — calle Maipú,reference,Contexto socio-histórico,…orque fue entonces Que nos mudamos De esa casa Era una casa Que quedaba en Buenos Aires En pleno centro En la calle Maipú Y Mi madre escribía teatro Escribía en francés Escribía en español Escribió una pieza Que le elogió Benavente…
ref_mar-del-plata-argentina,Mar del Plata (Argentina),reference,Contexto socio-histórico,"…hablaremos después Sí, sí Yo, este Mi padre Deseaba mucho Que yo supiera nadar Entonces cuando me llevaban A Mar del Plata Que es nuestra gran playa Etcétera De muy niño De chico De seis años Así Me llevaban a una piscina Donde habí…"
ref_cordoba-sierras,Córdoba (sierras),reference,Contexto socio-histórico,…nvertido En colecciones realmente impresionantes Muchas de las cuales Están ya recogidas En su casa actual En Córdoba Una casa Donde vivo hace ocho años Que debe ser interesantísima Que está descrita En algunos de los libros Un…
ref_san-isidro-buenos-aires,San Isidro (Buenos Aires),reference,Contexto socio-histórico,"…ado de Hernández y se habían hecho muchas. Aquí vivieron, que es la historia o las historias de una quinta de San Isidro desde 1583 a 1924. A lo largo de 23 relatos encadenados vamos asistiendo a la vida de una serie de personajes…"
ref_montevideo-uruguay,Montevideo (Uruguay),reference,Contexto socio-histórico,…la chimenea Está el retrato De mi tatarabuelo Varela Que era este Que era un Un escritor Que fue asesinado En Montevideo Por razones políticas Y que era un hombre Verdaderamente muy hermoso Yo siempre digo Que es una felicidad Des…
ref_pekin-beijing,Pekín (Beijing),reference,Contexto socio-histórico,"…tarde Supe que era Yo creía de chico Que eso era una cama No, no era una cama Era un kiosco Muchos Después en Pekín Este Andando por jardines Yo vi de esos kioscos Son unos kioscos En que los chinos Toman el té O tomaban el t…"
ref_tokio,Tokio,reference,Contexto socio-histórico,…el horror de los japoneses Cuando llegó eso Y yo dije Si no Este... Viaja conmigo esta piedra Yo me vuelvo a Tokio Y me acuerdo Del resto del viaje Que seguíamos andando Y detrás siempre iban dos japoneses Llevando aquel caj…
ref_manchuria-mukden-shenyang,Manchuria — Mukden (Shenyang),reference,Contexto socio-histórico,"…ersas Y variadas civilizaciones Bueno, sí En China En China He andado en Rickshaw Bueno, el cochecito Y en En Mucten En Manchuria Asistí A ese punto Del globo En que se encuentran El Rickshaw Y la Troika He andado en Troika Ta…"
ref_larache-el-arache-marruecos,"Larache (El Arache, Marruecos)",reference,Contexto socio-histórico,…caleras Unas especies De arpones No daban con él Y el pobre negrito Se estrelló Eso fue en Pernambuco Y en el Arache En el Arache español Ahí era donde El Zeppelin Arrojaba Las bolsas De correspondencia Que iban Para Hacia Fra…
ref_pernambuco-brasil,Pernambuco (Brasil),reference,Contexto socio-histórico,…n África Se veían Los fortines Y las caravanas Tuvimos dos experiencias raras Una de ellas trágica Eso fue en Pernambuco En Pernambuco Este El Zeppelin Bajó Para tomar gas El helio Ese helio Que fue fatal Al otro Zeppelin Del ince…
ref_rio-de-janeiro,Río de Janeiro,reference,Contexto socio-histórico,…Tarde en la vida Y que lo llevan a uno A la luna Pero en los otros Si Yo he venido A Europa En Zeppelin Desde Río de Janeiro Cuando yo tenía 25 años Es decir Hace 42 Yo tengo 66 Hace 41 3 días Por el aire En aquel inmenso globo He via…
ref_washington-d-c,Washington D. C.,reference,Contexto socio-histórico,…o fui a A estrenar Bomarzo Me parece Sí En New York En New York Porque Bomarzo Bomarzo en ópera Se estrenó en Washington Y al año siguiente Se dio En New York Y entonces En una gran revista No sé Una de las más importantes Este Ha…
ref_nueva-york,Nueva York,reference,Contexto socio-histórico,…de la esposa Del hijo de Hitchcock Sí Es cierto Es cierto Cuando yo fui a A estrenar Bomarzo Me parece Sí En New York En New York Porque Bomarzo Bomarzo en ópera Se estrenó en Washington Y al año siguiente Se dio En New York Y…
ref_roma-italia,Roma (Italia),reference,Contexto socio-histórico,…os interesante En verdad Etcétera Pero que era La dada A la literatura Más La que sabía Mucho Sobre Sobre los romances Viejos Y mucho Sobre los simbolistas Franceses Y mucho Sobre los trovadores Franceses Y todo eso Es la ún…
ref_versalles-francia,Versalles (Francia),reference,Contexto socio-histórico,…to a la casa A un patio Ahora le han hecho La nariz de nuevo Y tal Y fíjate Que yo esa estatua La he visto en Versalles Está en el parque En el tapiz verde Versalles Está la estatua igualita Y por esa De Versalles Ha pasado La re…
ref_skyros-esquiros-grecia,"Skyros (Esquiros, Grecia)",reference,Contexto socio-histórico,…en el jardín Y que siempre Me había atraído mucho Es Aquiles En el país de las mujeres Aquiles En la isla de Esquiros Y yo he estado En Esquiros Y entonces La pedí La pedí Y la llevaron allá Con un trabajo atroz La llevaron al…
ref_paris,París,reference,Contexto socio-histórico,"…yo le había oído Leer a mi madre Bueno, eso fue Fueron mis comienzos literarios Vienen luego los estudios En París y Londres En París y Londres Eso es Desde los 13 Más o menos Hasta los 17 años Este Mi padre Que Que Era much…"
ref_londres,Londres,reference,Contexto socio-histórico,"…abía oído Leer a mi madre Bueno, eso fue Fueron mis comienzos literarios Vienen luego los estudios En París y Londres En París y Londres Eso es Desde los 13 Más o menos Hasta los 17 años Este Mi padre Que Que Era mucho mayor Qu…"
ref_zeppelin-vuelo-1935-desde-rio,Zeppelin (vuelo 1935 desde Río),reference,Contexto socio-histórico,…me han tomado Tarde en la vida Y que lo llevan a uno A la luna Pero en los otros Si Yo he venido A Europa En Zeppelin Desde Río de Janeiro Cuando yo tenía 25 años Es decir Hace 42 Yo tengo 66 Hace 41 3 días Por el aire En aquel…
