id,label,type,group,note
ref_don-quijote-de-la-mancha,Don Quijote de la Mancha,reference,Culturales y artísticas,…atura. Creo que nunca siguió ese gran mito que es el corazón del hombre entre Sancho y el Quijote dos personajes que están en el corazón de Cervantes por supuesto nunca se dio de una mane…
ref_dostoyevski-fiodor,Dostoyevski (Fiódor),reference,Culturales y artísticas,"…o pienso que escribo mal muy a menudo, pero me consuela cuando pienso que se ha dicho que Dostoyevsky escribe mal y que Cervantes escribe mal. Pero es cierto que se escribe mal. Estoy habland…"
ref_shakespeare-william,Shakespeare (William),reference,Culturales y artísticas,…gran escritor. Es un escritor muy admirable pero grande en el sentido que es un Cervantes Shakespeare que ven todos los costados de la raza humana. No. No nos precipitemos. Esa clase de grand…
ref_beckett-samuel,Beckett (Samuel),reference,Culturales y artísticas,"…acuerdo cuando me hablan la otra vez me preguntaron en un reportaje si yo consideraba que Beckett era un gran escritor. Digo sí, es muy admirable pero grande. La grandeza implica la total…"
ref_proust-marcel,Proust (Marcel),reference,Culturales y artísticas,"…an la matemática, muy a menudo. Así que no es a pesar de, sino justamente por. Como decía Proust, que muchos, aunque son porque es desconocidos. Por eso yo ingresé en las matemáticas. Y…"
ref_ruben-dario,Rubén Darío,reference,Culturales y artísticas,…la conquista no se explica por qué dos de los más grandes poetas de la lengua castellana Rubén Darío y César Vallejo descendían de indios y no solamente grandes poetas de la lengua castellan…
ref_cesar-vallejo,César Vallejo,reference,Culturales y artísticas,…no se explica por qué dos de los más grandes poetas de la lengua castellana Rubén Darío y César Vallejo descendían de indios y no solamente grandes poetas de la lengua castellana poetas que can…
ref_fray-luis-de-leon-implicito-por-tradicion,Fray Luis de León (implícito por tradición),reference,Culturales y artísticas,
ref_grupo-de-boedo,Grupo de Boedo,reference,Culturales y artísticas,…s dos de calle Florida un poco dos estéticas opuestas la mía la otra estética de la calle Boedo la nuestra la mía es un poco la síntesis de las dos usted está más o menos en la mitad en…
ref_grupo-de-florida,Grupo de Florida,reference,Culturales y artísticas,…sangriento digamos Borges es más un tipo literatura de torre de marfil somos dos de calle Florida un poco dos estéticas opuestas la mía la otra estética de la calle Boedo la nuestra la mí…
ref_revista-sur-mencion-inferida-por-florida,Revista Sur (mención inferida por Florida),reference,Culturales y artísticas,…ás o menos el hombre es un gusano y es un héroe. El hombre es una porquería y es una hermosura. El hombre es un ser dual y trágicamente dual. Es la suma de las imperfecciones y la sum…
ref_platon,Platón,reference,Pensamiento y conocimiento,"…realmente, muy desorientado y muy triste. Y muy solo. Y la matemática, es decir, el mundo platónico. La matemática es por excelencia el mundo platónico, puro, ¿no? Cuando yo descubrí las…"
ref_leibniz,Leibniz,reference,Pensamiento y conocimiento,"…todas. ¿Por qué se matriculó usted en eso? Sí. Sí, tiene todo su razón de ser, como diría Leibniz, ¿no? Tiene su misterio, su causa, ¿no? Yo era un chico, llegué allí y me sentí muy... mu…"
ref_schopenhauer,Schopenhauer,reference,Pensamiento y conocimiento,…en todo mi respeto pero son representantes o héroes de una civilización que está muriendo Schopenhauer tiene una frase muy profunda que cita Nietzsche él dice hay épocas en que el progreso es…
ref_pascal-blaise,Pascal (Blaise),reference,Pensamiento y conocimiento,…iste. Pero como dije antes en esos momentos uno comprende más a la raza humana. Como dice Pascal palabras más o menos el hombre es un gusano y es un héroe. El hombre es una porquería y e…
ref_marx-karl,Marx (Karl),reference,Pensamiento y conocimiento,"…todo. Ahora, ¿por qué en el 34 yo abandoné el movimiento? Yo estaba ya en crisis. Yo leía Marx al mismo tiempo que trabajaba en el movimiento, no fue un problema de sala de lecturas. Y…"
ref_cristianismo-valoresvision,Cristianismo (valores/visión),reference,Pensamiento y conocimiento,…e en Estados Unidos sino en Rusia por eso Verdiaev pensador ruso que fue marxista y luego cristiano él sostiene que tanto el supercapitalismo norteamericano como el supercolectivismo ruso s…
ref_albert-einstein,Albert Einstein,reference,Pensamiento y conocimiento,…volví a la Argentina y enseñé y hice trabajos de radiaciones atómicas y enseñé teoría de Einstein teoría de relatividad en los cursos de doctorado así que llegué hasta las fronteras de la…
ref_teoria-de-la-relatividad,Teoría de la Relatividad,reference,Pensamiento y conocimiento,…la Argentina y enseñé y hice trabajos de radiaciones atómicas y enseñé teoría de Einstein teoría de relatividad en los cursos de doctorado así que llegué hasta las fronteras de la ciencia y me aterró y…
ref_radiaciones-atomicas,Radiaciones atómicas,reference,Pensamiento y conocimiento,…s misma yo terminé mis estudios en París volví a la Argentina y enseñé y hice trabajos de radiaciones atómicas y enseñé teoría de Einstein teoría de relatividad en los cursos de doctorado así que lleg…
ref_atomo-de-uranio-decision-1938,Átomo de uranio (decisión 1938),reference,Pensamiento y conocimiento,…é hasta las fronteras de la ciencia y me aterró yo estaba en París cuando la decisión del átomo de uranio en el año 38 acontecimiento histórico que vivió la humanidad en dos puesto que de ahí sal…
ref_juan-domingo-peron,Juan Domingo Perón,reference,Contexto socio-histórico,…d no le hacía demasiado feliz sí yo estaba en Buenos Aires muy mal porque era la época de Perón y yo fui enemigo de Perón siempre toda mi vida no de la justicia social sino de Perón com…
ref_peronismo,Peronismo,reference,Contexto socio-histórico,…ona Buenos Aires y se marcha a vivir a un rancho en Córdoba ¿tuvo algo que ver con eso el peronismo? Sí en parte el peronismo en parte mi crisis con la ciencia las dos cosas el rancho no sé…
ref_partido-comunista-inscripcion-juvenil,Partido Comunista (inscripción juvenil),reference,Contexto socio-histórico,"…época. Al cabo de un año de estas primeras escaramuzas políticas, usted se inscribe en el Partido Comunista. Representando a su partido, asiste usted en el año 34, me parece, a un famoso congreso c…"
ref_lenin-escuelas-leninistas,Lenin (escuelas leninistas),reference,Contexto socio-histórico,"…nía muy mal espiritualmente, yo tenía que ir a Rusia, a quedarme dos años en las escuelas leninistas. Y yo tuve una discusión una noche, yo dormía en la mismo cuarto en Bruselas del que era…"
ref_stalin-stalinismo,Stalin / stalinismo,reference,Contexto socio-histórico,"…tenía graves dudas, pero mi alejamiento se debió sobre todo a Stalin y a los crímenes del stalinismo. Cuando yo estuve en Bruselas, yo ya venía muy mal espiritualmente, yo tenía que ir a Rus…"
ref_fascismo,Fascismo,reference,Contexto socio-histórico,"…u partido, asiste usted en el año 34, me parece, a un famoso congreso contra... contra el fascismo y contra... ¿Qué más era? El eslogan. No sé, varias cosas. Había un eslogan muy largo. Pe…"
ref_ernesto-che-guevara-ideas,Ernesto 'Che' Guevara (ideas),reference,Contexto socio-histórico,"…olucionarios de Salón. No creo en ellos. Yo puedo discrepar, y he discrepado con ideas de Guevara, pero ante un hombre como Guevara, yo me pongo de pie. En cambio, de la misma manera, det…"
ref_guerra-de-vietnam,Guerra de Vietnam,reference,Contexto socio-histórico,…un chico desamparado o un pobre hombre siempre salía a defender perseguidos judíos negros vietnamitas no yo le digo con toda honradez digo la verdad no ni hago no hablo con falsa modéstia…
ref_estados-unidos-hegemonia,Estados Unidos (hegemonía),reference,Contexto socio-histórico,…de uno y de otro lado la deificación la mitificación de la ciencia sucede no solamente en Estados Unidos sino en Rusia por eso Verdiaev pensador ruso que fue marxista y luego cristiano él sostie…
ref_rusia-urss,Rusia / URSS,reference,Contexto socio-histórico,"…smo. Cuando yo estuve en Bruselas, yo ya venía muy mal espiritualmente, yo tenía que ir a Rusia, a quedarme dos años en las escuelas leninistas. Y yo tuve una discusión una noche, yo do…"
ref_europa-civilizacion,Europa (civilización),reference,Contexto socio-histórico,
ref_argentina,Argentina,reference,Contexto socio-histórico,"…la Primera Guerra Mundial, cuando los árabes eran súbditos todos del Imperio Otomano. En Argentina se le dice turco a todos ellos, como se le dice ruso generalmente a los judíos. Es un paí…"
ref_provincia-de-buenos-aires-2,Provincia de Buenos Aires,reference,Contexto socio-histórico,"…afuera. Volvamos a Rojas. ¿Era un pueblo rural? Sí, Rojas es un pueblo típicamente de la provincia de Buenos Aires. Nuestro país ha sido un país de inmigración. Es un país que desde el 1870, es decir, hac…"
ref_buenos-aires,Buenos Aires,reference,Contexto socio-histórico,"…amos a Rojas. ¿Era un pueblo rural? Sí, Rojas es un pueblo típicamente de la provincia de Buenos Aires. Nuestro país ha sido un país de inmigración. Es un país que desde el 1870, es decir, hac…"
ref_rojas-pueblo-pampeano-2,Rojas (pueblo pampeano),reference,Contexto socio-histórico,"…racias a usted. Vamos a recordar que fue en un pequeño pueblecito pampeano cuyo nombre es Rojas, que a la sazón no tenía más de 5.000 habitantes, donde vino al mundo Ernesto Sábato. Fue…"
ref_la-plata,La Plata,reference,Contexto socio-histórico,"…, empieza cuando sus padres le mandan a estudiar al Colegio Nacional de la Universidad de La Plata, donde pretenden, lógicamente, que usted haga un bachillerato. Sí, claro, eso es un momen…"
ref_cordoba-sierras,Córdoba (sierras),reference,Contexto socio-histórico,…difícil en el que Ernesto Sábato abandona Buenos Aires y se marcha a vivir a un rancho en Córdoba ¿tuvo algo que ver con eso el peronismo? Sí en parte el peronismo en parte mi crisis con…
ref_paris,París,reference,Contexto socio-histórico,"…de la misma manera, detesto las personas que hacen la revolución en América Latina desde París o Londres. Eso no me gusta nada, pero nada. Creo que el hombre, si tiene una idea, tiene…"
ref_bruselas,Bruselas,reference,Contexto socio-histórico,"…amiento se debió sobre todo a Stalin y a los crímenes del stalinismo. Cuando yo estuve en Bruselas, yo ya venía muy mal espiritualmente, yo tenía que ir a Rusia, a quedarme dos años en las…"
ref_zurich-zurich,Zúrich (Zurich),reference,Contexto socio-histórico,…tátil que acababa de comprar y según se cuenta en un rincón de la estación ferroviaria de Zurich sí porque la compré en Suiza era una Hermes la compré en Suiza y esa noche yo tenía que e…
ref_milan,Milán,reference,Contexto socio-histórico,…uiza y esa noche yo tenía que esperar seis o siete cinco o seis horas creo para un tren a Milán y yo no iba a ir a un hotel por cinco o seis horas así que me puse a escribir esa noche e…
ref_roma,Roma,reference,Contexto socio-histórico,"…Estoy hablando ahora en serio, es decir, no hablo nunca por otra parte es decir, no hago bromas con una cosa tan sagrada como el arte. Yo me he propuesto cosas grandes. Digo, esto me p…"
ref_madrid,Madrid,reference,Contexto socio-histórico,…so es reaccionario y lo reaccionario es progresista hoy levantar edificios de 30 pisos en Madrid o en Buenos Aires para que vivan en esos cubículos de cemento armado y de aire acondicion…
ref_europa,Europa,reference,Contexto socio-histórico,
ref_estados-unidos,Estados Unidos,reference,Contexto socio-histórico,…de uno y de otro lado la deificación la mitificación de la ciencia sucede no solamente en Estados Unidos sino en Rusia por eso Verdiaev pensador ruso que fue marxista y luego cristiano él sostie…
ref_rusia,Rusia,reference,Contexto socio-histórico,"…smo. Cuando yo estuve en Bruselas, yo ya venía muy mal espiritualmente, yo tenía que ir a Rusia, a quedarme dos años en las escuelas leninistas. Y yo tuve una discusión una noche, yo do…"
ref_vietnam,Vietnam,reference,Contexto socio-histórico,…un chico desamparado o un pobre hombre siempre salía a defender perseguidos judíos negros vietnamitas no yo le digo con toda honradez digo la verdad no ni hago no hablo con falsa modéstia…
ref_descubrimiento-de-la-fision-1938,Descubrimiento de la fisión (1938),reference,Contexto socio-histórico,…de la ciencia y me aterró yo estaba en París cuando la decisión del átomo de uranio en el año 38 acontecimiento histórico que vivió la humanidad en dos puesto que de ahí salió la bomba a…
ref_revolucion-actos-desinteresados-concepto,Revolución / actos desinteresados (concepto),reference,Contexto socio-histórico,"…ara, yo me pongo de pie. En cambio, de la misma manera, detesto las personas que hacen la revolución en América Latina desde París o Londres. Eso no me gusta nada, pero nada. Creo que el hom…"
ref_bombas-atomicas-segunda-guerra-mundial,Bombas atómicas (Segunda Guerra Mundial),reference,Contexto socio-histórico,
