id,label,type,group,note
ref_regreso_a_argentina_en_1918,Regreso a Argentina en 1918,reference,Personales y biográficas,"…, y luego España, y por eso es que yo entre un año y medio y tres años y medio viví en Barcelona hasta que en 1918, una vez terminada la lucha, la familia pudo volver a la Argentina. De esos años primeros, años tan remotos,…"
ref_crecio_en_banfield_suburbio,Creció en Banfield (suburbio),reference,Personales y biográficas,"…un pueblecito cercano a Buenos Aires. Sí, en uno de los suburbios de Buenos Aires, que nosotros pronunciamos Banfield, pero que tiene un nombre inglés, Banfield, y ese nombre inglés corresponde a uno de los muchos ingenieros in…"
ref_estudios_primarios_en_escuela_de_la_zona,Estudios primarios en escuela de la zona,reference,Personales y biográficas,"…ha sido evocado porque yo lo siento muy presente y muy vivo. Bueno, y ahí hice los estudios primarios en una escuelita de la zona y allí vivía hasta los hasta los 17 años. Eras ya un solitario en los primeros años, has tenido fa…"
ref_padre_abandona_la_familia_a_los_6_anos,Padre abandona la familia a los 6 años,reference,Personales y biográficas,"…s una figura borrosa, es una figura que desaparece totalmente. Desaparece. Yo tenía seis años cuando mi padre se fue de mi casa para siempre y en circunstancias que dejaron a mi madre en una muy mala situación económica y con dos niños,…"
ref_jardin_faroles_carretas_lechero_a_caballo,"Jardín, faroles, carretas, lechero a caballo",reference,Personales y biográficas,"…les no pavimentadas, por donde en mi infancia todavía había mucha gente que andaba a caballo, por ejemplo, el lechero nos traía la leche a caballo, la circulación de mercadería se hacía con carretas a caballo, y era sumamente s…"
ref_lecturas_tempranas_poe_blanco_belmonte,Lecturas tempranas: Poe; Blanco Belmonte,reference,Personales y biográficas,"…gar Allan Poe los cuentos, en español porque yo no sabía otro idioma. Y los poemas en la famosa traducción de Blanco Belmonte, que era la única que había en español en aquel entonces. Y bueno, todo eso me había aterrorizado los cuentos…"
ref_titulos_maestro_normal_profesor_en_letras,Títulos: maestro normal; profesor en letras,reference,Personales y biográficas,"…scuela secundaria. Y en mi caso yo entré en una escuela normal que a los 18 años me dio un título de maestro, maestro normal. y luego tres años más de profesorado que me dio un título de profesor. Ahora, ese título de profesor era una…"
ref_docencia_en_bolivar_y_chivilcoy_escuela_normal,Docencia en Bolívar y Chivilcoy (escuela normal),reference,Personales y biográficas,"…stuve hasta el año 45, lo cual hace seis años enseñando en un pueblo de provincias, en una escuela normal. En Chivilcoy. Primero en Bolívar. En Bolívar. En Bolívar, y luego en Chivilcoy. Pequeñas ciudades, son más que pueblos, ¿n…"
ref_universidad_de_cuyo_mendoza_literatura_francesa,Universidad de Cuyo (Mendoza): literatura francesa,reference,Personales y biográficas,…cuenta el francés y que sabía alguna cosa de literatura francés. Entonces me propusieron hacer un curso en la Universidad de Cuyo sobre literatura francés. Entonces pasar de un medio de enseñanza secundaria a universitario para mí era una…
ref_francisco_ayala_amistad,Francisco Ayala (amistad),reference,Personales y biográficas,…bueno siempre me siento muy joven pero en ese momento más claro y la Universidad de Puerto Rico donde estaba Francisco Ayala que había vivido bueno era uno de los hombres que había ido a la Argentina nos habíamos hecho muy amigos Ayal…
ref_autoexilio_viaje_a_europa_por_rechazo_al_peronismo,Autoexilio: viaje a Europa por rechazo al peronismo,reference,Personales y biográficas,…uir porque el tiempo se nos marcha vamos a seguir hablando de la obra bueno a todo esto se ha producido ya el autoexilio de Julio Cortázar disconforme con el peronismo se viene a Europa ese es un viaje curioso porque es un viaje q…
ref_instalacion_en_paris_pizarron_de_recortes,Instalación en París; pizarrón de recortes,reference,Personales y biográficas,…ue camina por algún lado que empecé a sentir en Londres donde estuve hace unos 15 días y que ha continuado en París y que se vuelve obsesivo aquí en Madrid y entonces lo estoy escribiendo en diferentes pedazos de papel entonc…
ref_casa_de_campo_en_segnon_sin_telefono,Casa de campo en Segnón (sin teléfono),reference,Personales y biográficas,"…que fue después seguida de una persecución a través de la geografía visitando una casa de campo que tiene en Segnón, casa que encontramos en ese instante absolutamente deshabitada porque Cortázar había volado hacia México. De…"
ref_ano_en_italia_para_ahorrar,Año en Italia para ahorrar,reference,Personales y biográficas,…ofreciéndome esa traducción y un contrato de la Universidad yo me fui a vivir en ese momento me fui a vivir a Italia porque en Italia se podía vivir con menos dinero que en Francia y una traducción tiene esa gran ventaja tú sa…
ref_presencia_poemas_1938_seudonimo_julio_denis,"Presencia (poemas, 1938; seudónimo Julio Denis)",reference,Culturales y artísticas,"…muy grandes. Y mi padre desapareció en ese momento y yo no volví a verlo nunca más. No volvió a hacer acto de presencia. Bueno, no volvió a hacer acto de presencia cuando me enteré de que había muerto. Muchos años después en la p…"
ref_los_reyes_poema_dramatico_teseo_minotauro,"Los reyes (poema dramático, Teseo/Minotauro)",reference,Culturales y artísticas,"…nuscrito pero nunca fue editado no, nunca fue editado entonces volviendo a la edición es el 49 cuando aparece Los Reyes poema dramático mitológico en el que Cortázar nos propone una nueva una nueva variante del tema del Minotauro…"
ref_bestiario_cuentos,Bestiario (cuentos),reference,Culturales y artísticas,…á presente la manera de hacer de Cortázar esa manera de hacer con la que nos acabaríamos identificando que es bestiario donde se recopilan seis cuentos ahí abandona ya la preocupación digamos formalista de las obras anteriores ap…
ref_casa_tomada_cuento,Casa tomada (cuento),reference,Culturales y artísticas,…a serie de historias todas ellas bellísimas por ejemplo ahí está lo de esos hermanos expulsados de su casa es casa tomada hubo un tiempo en que se dijo que ese cuento que es un cuento muy breve y profundamente intenso era un cuento…
ref_final_del_juego_1956_ampliacion_1964,Final del juego (1956; + ampliación 1964),reference,Culturales y artísticas,…ue entre el 36 y el 39 ustedes los españoles nuestros hermanos españoles encontraron una casa en la Argentina final del juego 1956 nueve relatos que se completan con otros en 1964 hay unos cuentos ahí en los que por medio de sueños los…
ref_las_armas_secretas_1959,Las armas secretas (1959),reference,Culturales y artísticas,…ha sido una de las cosas que he hecho con más gusto en este mundo en esta vida traducir a Poe en 1959 aparece Las Armas Secretas colección de cuentos largos o novelas cortas con un recurso técnico que luego se utilizará otras veces que es…
ref_el_perseguidor_cuento_largo,El perseguidor (cuento largo),reference,Culturales y artísticas,…estar simultáneamente en la acción están a veces están a veces de esta obra de Las Armas Secretas forma parte El Perseguidor bueno por aquí deben estar hay una serie en este tomo por ejemplo de relatos están recogidos también Las Arma…
ref_los_premios_novela,Los premios (novela),reference,Culturales y artísticas,…o en la dedicatoria está la clave que se trata de aparece después en 1960 la primera novela de Julio Cortázar Los Premios Los Premios como saben todos nuestros oyentes es la historia de un crucero en barco que hace un grupo de pers…
ref_historias_de_cronopios_y_de_famas_1962,Historias de cronopios y de famas (1962),reference,Culturales y artísticas,…tuve inhibiciones yo ya sabía que podía dejar salir a la gente y verlos vivir hablemos ahora de historias de cronopios y de famas que es otro libro que aparece en 1962 alternando el relato breve la simple viñeta el ensayo lírico…
ref_rayuela_1963,Rayuela (1963),reference,Culturales y artísticas,…co la víctima de lo que estoy haciendo soy poseído por lo que estoy haciendo y fíjate cuando todo el final de Rayuela fue escrito en condiciones físicas tremendas porque yo me olvidé del tiempo no sabía si era de día o de noche…
ref_62_modelo_para_armar_1968,62/Modelo para armar (1968),reference,Culturales y artísticas,…a gente y verlos vivir hablemos ahora de historias de cronopios y de famas que es otro libro que aparece en 1962 alternando el relato breve la simple viñeta el ensayo lírico en este libro es donde se encuentra el famoso ma…
ref_buenos_aires_libro_con_fotos,Buenos Aires (libro con fotos),reference,Culturales y artísticas,"…da la guerra, el regreso a la Argentina. Parece que entonces la familia se instala en un pueblecito cercano a Buenos Aires. Sí, en uno de los suburbios de Buenos Aires, que nosotros pronunciamos Banfield, pero que tiene un nombre in…"
ref_ultimo_round_1969,Último round (1969),reference,Culturales y artísticas,…tos fueran viniendo como una especie de canto un tango digamos un tango que acompañaba a mí Buenos Aires 1969 último round donde al igual que en la vuelta al día en 80 mundos se mezclan cuentos hay ensayos heterodoxos citas poemas d…
ref_la_autopista_del_sur_cuento,La autopista del sur (cuento),reference,Culturales y artísticas,…o como una premonición de lo que había de llegar de lo que había de traernos la civilización del automóvil la autopista del sur en la que supongo que alguna vez después de tu libro te habrás encontrado también prisionero vaya y como la h…
ref_fantomas_contra_los_vampiros_multinacionales_version_cortazar,Fantomas contra los vampiros multinacionales (versión Cortázar),reference,Culturales y artísticas,…ue un gran juego a todo esto nos hemos saltado un libro del que en España hay muy pocas noticias que se llama Fantomas bueno es que eso es un libro no sé si es un libro en realidad es un cómic como dicen en España las historieta…
ref_libro_de_manuel_1973,Libro de Manuel (1973),reference,Culturales y artísticas,…as preguntas los jóvenes centraron prácticamente todo en Rayuela y luego por motivos más contemporáneos en el libro de Manuel pero eso ya era otro plano entonces la gran maravilla para un escritor es haber escrito un libro pensando que…
ref_octaedro,Octaedro,reference,Culturales y artísticas,…to bien esos palos el último libro aparecido de Julio Cortázar aparecido precisamente en Madrid en Alianza es Octaedro con ocho cuentos ocho relatos sobre los temas que son más más queridos en el caso de Cortázar lo fantástico e…
ref_edgar_allan_poe_traducciones_completas_en_prosa,Edgar Allan Poe (traducciones completas en prosa),reference,Culturales y artísticas,"…un tema que fue un gran traumatismo para un niño, pero no se refiere a la novela. Yo había empezado a leer a Edgar Allan Poe los cuentos, en español porque yo no sabía otro idioma. Y los poemas en la famosa traducción de Blanco Belmon…"
ref_blanco_belmonte_traductor_de_poe,Blanco Belmonte (traductor de Poe),reference,Culturales y artísticas,"…gar Allan Poe los cuentos, en español porque yo no sabía otro idioma. Y los poemas en la famosa traducción de Blanco Belmonte, que era la única que había en español en aquel entonces. Y bueno, todo eso me había aterrorizado los cuentos…"
ref_julio_verne_el_secreto_de_wilhelm_storitz,Julio Verne — El secreto de Wilhelm Storitz,reference,Culturales y artísticas,…tema del hombre invisible que luego Wells volvió célebre esa novela que es poco leída se llama El secreto de Willem Storitz a mí me había absolutamente fascinado y entonces la presencia de un hombre invisible a mí me parecía bueno pe…
ref_h_g_wells_el_hombre_invisible,H. G. Wells — El hombre invisible,reference,Culturales y artísticas,…científica era una novela fantástica porque por primera vez planteaba el tema del hombre invisible que luego Wells volvió célebre esa novela que es poco leída se llama El secreto de Willem Storitz a mí me había absolutamente…
ref_borges_maestro,Borges (maestro),reference,Culturales y artísticas,…una especie de nivel no por relación a modelos exteriores aunque naturalmente tenía mis grandes admiraciones Borges por ejemplo en ese momento nuestro maestro en esa generación no pero esos eran eran modelos un poco platónico…
ref_roberto_arlt_lunfardo,Roberto Arlt (lunfardo),reference,Culturales y artísticas,…escritura un escritor argentino que escriba en lunfardo en nuestro argó como puede ser el caso del admirable Roberto Arlt que ha sido también uno de mis maestros pues ese hombre ha conquistado su estilo porque lo que él está dicien…
ref_enrique_larreta_contraste,Enrique Larreta (contraste),reference,Culturales y artísticas,…ner un estilo que lo vehicule que lo propulse eficazmente y ese estilo no tiene nada que ver con el estilo de Enrique Larreta o el estilo de cualquiera de los escritores que miran hacia la academia 1949 con un paréntesis que vamos a ha…
ref_thomas_mann_doctor_fausto_la_montana_magica,Thomas Mann — Doctor Fausto / La montaña mágica,reference,Culturales y artísticas,…yo no quería utilizar con la facilidad que eso da un personaje muy intelectual un gran artista como ha hecho Thomas Mann y esto no es una crítica lo hace en su punto de vista para el doctor Fausto o para la montaña mágica tomar si…
ref_cervantes_don_quijote_reversion_del_personaje,Cervantes — Don Quijote (reversión del personaje),reference,Culturales y artísticas,…remios en donde yo cuento que a mí me pasó exactamente lo mismo claro cada uno a su nivel de lo que le pasó a Cervantes con con con el Quijote es decir que el personaje se le dio vuelta y ese personaje un poco grotesco y ridículo…
ref_garcia_marquez,García Márquez,reference,Culturales y artísticas,"…enor apoyo editorial y que cuando los editores se despertaron a mis libros, a los libros de Fuentes, a los de García Márquez, a los de Vargas Llosa, se despertaron porque las primeras precarias y difíciles ediciones habían sido brusca…"
ref_vargas_llosa,Vargas Llosa,reference,Culturales y artísticas,"…e cuando los editores se despertaron a mis libros, a los libros de Fuentes, a los de García Márquez, a los de Vargas Llosa, se despertaron porque las primeras precarias y difíciles ediciones habían sido bruscamente leídas por un mon…"
ref_carlos_fuentes,Carlos Fuentes,reference,Culturales y artísticas,"…fue hecha sin el menor apoyo editorial y que cuando los editores se despertaron a mis libros, a los libros de Fuentes, a los de García Márquez, a los de Vargas Llosa, se despertaron porque las primeras precarias y difíciles edi…"
ref_miguel_angel_asturias,Miguel Ángel Asturias,reference,Culturales y artísticas,…cribimos solos además lejos de América Latina García Márquez se escribió lejos Vargas Llosa se escribió lejos Asturias se escribió lejos y yo también no teníamos amigos editores no teníamos editores los editores vinieron después…
ref_graham_greene,Graham Greene,reference,Culturales y artísticas,…a Arlt teníamos a dos o tres y ahí se acababa estamos vueltos a Europa lo que leíamos era la última novela de Graham Greene la última novela de François Moriac la última novela de Pearl Buck o de Hemingway magníficos escritores y que…
ref_francois_mauriac,François Mauriac,reference,Culturales y artísticas,…se acababa estamos vueltos a Europa lo que leíamos era la última novela de Graham Greene la última novela de François Moriac la última novela de Pearl Buck o de Hemingway magníficos escritores y que hay que leer y en buena hora pero e…
ref_pearl_s_buck,Pearl S. Buck,reference,Culturales y artísticas,…lo que leíamos era la última novela de Graham Greene la última novela de François Moriac la última novela de Pearl Buck o de Hemingway magníficos escritores y que hay que leer y en buena hora pero estábamos de espaldas a nuestra…
ref_ernest_hemingway,Ernest Hemingway,reference,Culturales y artísticas,…era la última novela de Graham Greene la última novela de François Moriac la última novela de Pearl Buck o de Hemingway magníficos escritores y que hay que leer y en buena hora pero estábamos de espaldas a nuestra realidad y en d…
ref_ruben_dario_cita_invertida,Rubén Darío (cita invertida),reference,Culturales y artísticas,…volucionario como búsqueda de una identidad sabemos cada vez mejor que somos latinoamericanos y que como dijo Darío invirtiendo la frase tantos millones de hombres no hablaremos inglés hablaremos español y esa es la segunda m…
ref_salinas_cernuda_garcia_lorca_alberti_g_del_27,"Salinas, Cernuda, García Lorca, Alberti (G. del 27)",reference,Culturales y artísticas,…cara ¿no? Es curioso mientras me decías eso ¿sabes lo que me vino a la memoria? Uno de los versos de Federico García Lorca que han quedado así como ciertas cosas te quedan como un tatuaje en el cuerpo ¿no? Yo tengo algunos versos ta…
ref_federico_garcia_lorca_verso_tatuado,Federico García Lorca — verso tatuado,reference,Culturales y artísticas,…su otra cara ¿no? Es curioso mientras me decías eso ¿sabes lo que me vino a la memoria? Uno de los versos de Federico García Lorca que han quedado así como ciertas cosas te quedan como un tatuaje en el cuerpo ¿no? Yo tengo algunos versos ta…
ref_antoni_gaudi,Antoni Gaudí,reference,Culturales y artísticas,"…i todos los días a jugar con otros niños en el Parque Güell, así que fíjate que yo, mi inmensa admiración por Gaudí comienza quizá a los dos años. Inconscientemente. Inconscientemente, sí. También un recuerdo de una playa y l…"
ref_gustav_klimt_imagen_en_biblioteca,Gustav Klimt (imagen en biblioteca),reference,Culturales y artísticas,…porque vi lo siguiente en lo alto en una de las imágenes que era un cuadro me acuerdo muy bien una pintura de Klimt una de esas mujeres así muy muy lujosas llenas de pectorales y joyas cuadro de Klimt había una línea que baja…
ref_igor_stravinsky_theatre_des_champs_elysees,Igor Stravinsky (Théâtre des Champs-Élysées),reference,Culturales y artísticas,…en París en 1952 creo y fui a un concierto en el teatro de Champs-Élysées donde había un gran homenaje a Igor Stravinsky músico que es uno de los músicos que también me ha marcado a lo largo de mi vida y yo estaba muy conmovido vi…
ref_jean_cocteau_recitante,Jean Cocteau (recitante),reference,Culturales y artísticas,…e mi vida y yo estaba muy conmovido viendo por primera vez a Stravinsky que dirigía la orquesta y estaba Jean Cocteau otra otra gran presencia en mi juventud que era el recitante en una de las obras y vino el entreacto y todo e…
ref_louis_armstrong_jazz,Louis Armstrong (jazz),reference,Culturales y artísticas,…ber hecho yo y que me gustaba en ese momento los iba fijando así y había por ejemplo una una fotografía de de Louis Armstrong tocando la trompeta que tú sabes que es uno de mis dioses mis dioses están en la tierra no en otro lado y hab…
ref_jazz_swing_ritmo_en_la_escritura,Jazz (swing/ritmo en la escritura),reference,Culturales y artísticas,…s tuyos de la tierra esa afición que ha aparecido en muchos de tus cuentos y de tus obras que es el mundo del jazz el mundo del boxeo en fin ese mundo un poco que es un mundo fascinante y poco hasta ahora considerado como po…
ref_comic_historietas_fantomas,Cómic (historietas) — Fantomas,reference,Culturales y artísticas,…bía en el aire así personajes indefinibles unas especies de globos que yo los veía un poco de color verde muy cómicos muy divertidos y muy amigos que andaban por ahí circulaban y su nombre era Cronopios se llamaban Cronopios…
ref_julio_silva_diseno_de_libros,Julio Silva (diseño de libros),reference,Culturales y artísticas,…y notas algún cuento que andaba por ahí y de golpe dije bueno si yo trabajo con un amigo que en este caso era Julio Silva el magnífico pintor argentino que es un viejo amigo mío de París hagamos un libro para jugar hagamos un gran…
ref_sara_y_alicia_fotografas_de_buenos_aires,Sara y Alicia (fotógrafas de 'Buenos Aires'),reference,Culturales y artísticas,…de purificación y entonces apareció en mí una Buenos Aires más íntegra más total y esa es la que estas chicas Sara y Alicia que son maravillosas fotógrafas habían captado en una serie de fotografías que no son las consabidas fotograf…
ref_mito_de_teseo_y_el_minotauro_reinterpretado,Mito de Teseo y el Minotauro reinterpretado,reference,Pensamiento y conocimiento,…Los Reyes poema dramático mitológico en el que Cortázar nos propone una nueva una nueva variante del tema del Minotauro ¿cómo explicarías ese libro en este momento? me gustaría decirte dos palabras antes a propósito de ese manusc…
ref_jung_arquetipos_memoria_ancestral,Jung — arquetipos (memoria ancestral),reference,Pensamiento y conocimiento,…de golpe sentí toda la presencia de algo que resultó ser pura mitología griega lo cual creo que le da razón a Jung y a su teoría de los arquetipos ¿no? en el sentido de que todo está en nosotros que hay una especie de memori…
ref_estilo_como_precision_comunicativa,Estilo como precisión comunicativa,reference,Pensamiento y conocimiento,…ueno pero mira eso es porque mi noción de estilo no coincide con la noción de estilo tal como se define en un diccionario y tal como se comenta interminablemente en las academias de este planeta no en absoluto mi noción de estilo e…
ref_lo_fantastico_como_cara_de_la_realidad,Lo fantástico como cara de la realidad,reference,Pensamiento y conocimiento,"…los hombres más extraordinarios que me ha tocado la suerte de conocer en esta vida. A ese extraordinario, ese fantástico personaje que yo descubrí y que después ya nunca he podido olvidar y que no supe que íbamos a ser amigos y fu…"
ref_lector_complice_anti_novela_poetica_de_rayuela,Lector cómplice / anti-novela (poética de Rayuela),reference,Pensamiento y conocimiento,…res han sentido que se les reclamaba una participación mucho más activa que es lo que yo llamo en el libro el lector cómplice es decir ese lector que en un momento dado está leyendo el libro y dice bueno esto a mí no me gusta al diablo…
ref_primera_guerra_mundial_invasion_de_belgica,Primera Guerra Mundial (invasión de Bélgica),reference,Contexto socio-histórico,"…Bélgica, hizo que yo naciera en esa ciudad en el mismo momento en que el kaiser y sus tropas se lanzaban a la conquista de Bélgica, que tomaron en los días de mi nacimiento. De modo que ese relato que me ha hecho mi madre es absolutamente c…"
ref_segunda_guerra_mundial_argentina_neutral,Segunda Guerra Mundial (Argentina neutral),reference,Contexto socio-histórico,"…os y menos peligrosos. Bueno, la Argentina era un país neutral en la guerra del 14, como lo fue también en la Segunda Guerra Mundial, y entonces mi familia no tuvo directamente problemas con los invasores, con los alemanes, que le permitieron…"
ref_dictadura_de_lanusse_argentina,Dictadura de Lanusse (Argentina),reference,Contexto socio-histórico,…en encargado ahora quien me lo encargaba era yo mismo como argentino porque era el momento de la dictadura de Lanuce era el momento en donde empezaba en la Argentina esa escalada de la violencia que llevó a hacer de la tortura…
ref_presidencia_de_hector_j_campora,Presidencia de Héctor J. Cámpora,reference,Contexto socio-histórico,…istoria me jugó una curiosa jugarreta y es que en ese momento había las elecciones y triunfó el el el triunfó Cámpora si Cámpora iba a ser el presidente pero en el momento en que yo llegué a Buenos Aires Lanús se seguía siendo…
ref_prisiones_en_la_patagonia_presos_politicos,Prisiones en la Patagonia (presos políticos),reference,Contexto socio-histórico,…conmovido es que con el dinero de ese libro las madres de muchachos que estaban presos en las cárceles de la Patagonia lo cual supone un viaje muy largo y muy costoso desde Buenos Aires los abogados pudieron con ese dinero alqui…
ref_exilios_del_cono_sur_argentinos_uruguayos_chilenos_etc,"Exilios del Cono Sur (argentinos, uruguayos, chilenos, etc.)",reference,Contexto socio-histórico,…asiado actualmente yo soy un latinoamericano y entonces siento esa cosa espantosa de ese exilio cotidiano los uruguayos los chilenos los argentinos bolivianos y tantos más y paraguayos y brasileños la lista es larga tú lo sabes t…
ref_guerra_civil_espanola_1936_1939,Guerra Civil Española (1936–1939),reference,Contexto socio-histórico,…sible dar abasto y solucionarlo no sé mira yo lo que espero es que en España se piense que cuando en los años del 36 al 39 no tengo necesidad de decir más no la cantidad enorme de españoles que llegó a la Argentina yo era joven en e…
ref_imperialismo_norteamericano_american_way_of_life,Imperialismo norteamericano / American Way of Life,reference,Contexto socio-histórico,…hace todo lo que puede para asimilarnos a su estilo de vida a su manera de pensar y en última instancia a su American Way of Life a su manera de entender el mundo que es un sistema capitalista e imperialista que tú sabes muy bien que no es…
ref_feria_del_libro_de_frankfurt,Feria del Libro de Frankfurt,reference,Contexto socio-histórico,"…que Cortázar había volado hacia México. Después Nairobi, no sé cuántos viajes más, por fin un encuentro en la Feria del Libro de Frankfurt y Julio, que aunque se resistía al principio tenazmente, aceptó por fin venir a estar aquí conversando con no…"
ref_tribunal_bertrand_russell_roma_y_bruselas,Tribunal Bertrand Russell (Roma y Bruselas),reference,Contexto socio-histórico,…a de la tortura de los regímenes de extrema derecha en el Cono Sur y entonces sabes muy bien cómo funciona el tribunal Russell que había hecho ya su trabajo sobre la guerra de Vietnam consiste en la audición de testigos y el control de…
ref_conferencias_dialogos_universitarios_mexico_caracas,"Conferencias/diálogos universitarios (México, Caracas)",reference,Contexto socio-histórico,…largo de los años y por ejemplo ya para darte una situación más concreta hace dos años estuve en México y en Caracas y hablé con dialogué con los estudiantes de las universidades y cuando llegó el momento de las preguntas los…
ref_belgica,Bélgica,reference,Contexto socio-histórico,"…a mi padre en ese momento, y el hecho de que él acababa de casarse y llegó prácticamente en viaje de bodas a Bélgica, hizo que yo naciera en esa ciudad en el mismo momento en que el kaiser y sus tropas se lanzaban a la conquis…"
ref_suiza,Suiza,reference,Contexto socio-histórico,"…mente problemas con los invasores, con los alemanes, que le permitieron pasar a un país neutral, en este caso Suiza, y luego España, y por eso es que yo entre un año y medio y tres años y medio viví en Barcelona hasta que en…"
ref_espana,España,reference,Contexto socio-histórico,"…con los invasores, con los alemanes, que le permitieron pasar a un país neutral, en este caso Suiza, y luego España, y por eso es que yo entre un año y medio y tres años y medio viví en Barcelona hasta que en 1918, una vez te…"
ref_barcelona,Barcelona,reference,Contexto socio-histórico,"…ral, en este caso Suiza, y luego España, y por eso es que yo entre un año y medio y tres años y medio viví en Barcelona hasta que en 1918, una vez terminada la lucha, la familia pudo volver a la Argentina. De esos años primeros,…"
ref_parque_guell_barcelona,Parque Güell (Barcelona),reference,Contexto socio-histórico,"…corresponder a que tú de niño en Barcelona, que llevábamos casi todos los días a jugar con otros niños en el Parque Güell, así que fíjate que yo, mi inmensa admiración por Gaudí comienza quizá a los dos años. Inconscientemente. Inc…"
ref_helsinki_mencion_hipotetica,Helsinki (mención hipotética),reference,Contexto socio-histórico,"…o un tanto pintorescas, porque fue un nacimiento que se produjo en Bruselas, como podría haberse producido en Helsinki o en Guatemala. Todo dependía de la función que le hubieran dado a mi padre en ese momento, y el hecho de que…"
ref_guatemala_mencion_hipotetica,Guatemala (mención hipotética),reference,Contexto socio-histórico,"…torescas, porque fue un nacimiento que se produjo en Bruselas, como podría haberse producido en Helsinki o en Guatemala. Todo dependía de la función que le hubieran dado a mi padre en ese momento, y el hecho de que él acababa de…"
ref_argentina,Argentina,reference,Contexto socio-histórico,"…que tu padre era diplomático. No, no es exacto. No, mi padre era técnico en ciertas materias económicas en la Argentina, y entonces lo pusieron al frente de una misión económica que estaba agregada a la legación argentina en Bélg…"
ref_buenos_aires,Buenos Aires,reference,Contexto socio-histórico,"…da la guerra, el regreso a la Argentina. Parece que entonces la familia se instala en un pueblecito cercano a Buenos Aires. Sí, en uno de los suburbios de Buenos Aires, que nosotros pronunciamos Banfield, pero que tiene un nombre in…"
ref_banfield_suburbio,Banfield (suburbio),reference,Contexto socio-histórico,"…un pueblecito cercano a Buenos Aires. Sí, en uno de los suburbios de Buenos Aires, que nosotros pronunciamos Banfield, pero que tiene un nombre inglés, Banfield, y ese nombre inglés corresponde a uno de los muchos ingenieros in…"
ref_temperley_estacion,Temperley (estación),reference,Contexto socio-histórico,"…entonces les ponían los nombres de sus personas importantes. Había la estación que seguía la mía, se llamaba Temperley, de modo que había momentos en que uno podía creerse mucho más en Inglaterra que en la Argentina. El pueblo s…"
ref_salta_provincia,Salta (provincia),reference,Contexto socio-histórico,"…a, mi bisabuelo era uno de esos vascos que emigró a la Argentina y que en una de las provincias del norte, en Salta, se dedicó a la agricultura y tal vez un poco a la ganadería. No lo sé bien, nunca me interesó el árbol genea…"
ref_mendoza_universidad_de_cuyo,Mendoza / Universidad de Cuyo,reference,Contexto socio-histórico,"…año y medio, en una universidad de frontera, muy joven, que se acababa de fundar, la Universidad de Cuyo, en Mendoza, en la provincia de Mendoza. Quizás sí fue una universidad importante para ti. Sí, pero fíjate hasta qué punt…"
ref_bolivar_ba,Bolívar (BA),reference,Contexto socio-histórico,"…lo cual hace seis años enseñando en un pueblo de provincias, en una escuela normal. En Chivilcoy. Primero en Bolívar. En Bolívar. En Bolívar, y luego en Chivilcoy. Pequeñas ciudades, son más que pueblos, ¿no? Pequeñas ciudades…"
