id,label,type,group,note
ref_estancia_en_ginebra_suiza,Estancia en Ginebra (Suiza),reference,Personales y biográficas,"…cio. Eso no puede interesar a nadie ni preocupar a nadie. Eso fue algunos años después y ocurrió en Ginebra, me parece, ¿no? No, esa fue mi otra abuela. Ah, esa fue la otra. Que murió en Ginebra. No, ella mu…"
ref_estancia_en_palma_de_mallorca_valldemossa,Estancia en Palma de Mallorca / Valldemossa,reference,Personales y biográficas,"…pero yo recuerdo más bien las veladas del café colonial de Cancino Sancense. Luego estuvo usted en Palma de Mallorca. En Palma de Mallorca estuve un año, sí. Vivió en Valdemosa, en las cercanías de las celdas de Chop…"
ref_estancia_en_barcelona_cafe_colonial,Estancia en Barcelona (Café Colonial),reference,Personales y biográficas,"…rges? ¿Qué es para usted? Este país en el que está ahora, maestro. ¿Vive usted algún tiempo poco en Barcelona? Sí, pero yo recuerdo más bien las veladas del café colonial de Cancino Sancense. Luego estuvo uste…"
ref_padre_anarquista_individualista_profesor_de_ingles_y_poeta,Padre: anarquista individualista; profesor de inglés y poeta,reference,Personales y biográficas,"…mos a volver entonces. Estamos en que su padre era un pacífico profesor de inglés. Sí, pero también anarquista individualista, lector de Spencer, descreida del gobierno, de los gobiernos en general. Sí, era profesor de... no…"
ref_madre_leonor_acevedo,Madre: Leonor Acevedo,reference,Personales y biográficas,"…no ocurrió nunca, ¿no? Era usted... Era usted hijo de don Jorge Borges Aslam... Y de Leonor... Y de Leonor Acevedo. Acevedo. Y provenía usted de una antigua familia argentina que había sido pionera de la independen…"
ref_padre_jorge_borges_haslam,Padre: Jorge Borges (Haslam),reference,Personales y biográficas,"…usted. Todo eso, sí. De modo posiblemente no ocurrió nunca, ¿no? Era usted... Era usted hijo de don Jorge Borges Aslam... Y de Leonor... Y de Leonor Acevedo. Acevedo. Y provenía usted de una antigua familia argen…"
ref_hermana_norah_nora_borges_mencion,Hermana: Norah/Nora Borges (mención),reference,Personales y biográficas,"…eyendo. Y tengo buena memoria para versos, y hasta algún tiempo para este páginas en prosa también. Su hermana Nora ha contado varias veces que le recuerda a usted de niño que estaba siempre tumbado en el suelo boca…"
ref_rafael_cansinos_assens_mentor_en_espana,Rafael Cansinos Assens (mentor en España),reference,Personales y biográficas,"…cil de alcanzar. Mi maestro, sigo llamándolo maestro, aunque sé que nunca escribiré como él, Rafael Cancino Sarsen salgó una vez de mi estilo, de mi estilo numismático. Es una linda frase. Si lo jalallo, yo hiciera…"
ref_conde_de_garay_geronimo_luis_de_cabrera_antepasados,Conde/de Garay; Gerónimo Luis de Cabrera (antepasados),reference,Personales y biográficas,"…o pionera de la independencia. Sí, le voy a decir, puedo ir más lejos. Soy descendiente de un señor Juan de Garay que fundó la ciudad de Buenos Aires. Y de otros, Gerónimo Luis de Cabrera, Andaluzco, y luego de la…"
ref_coronel_francisco_borges_abuelo_y_combate_de_la_verde,Coronel Francisco Borges (abuelo) y combate de La Verde,reference,Personales y biográficas,"…s, su padre era una excepción notable. Era una excepción, sí, por su estomiopía. Pero mi abuelo, el coronel Francisco Borges, murió en 1974 en el combate de la Verde. Después del combate, se hizo matar deliberadamente. Él qu…"
ref_general_bartolome_mitre_alusion_en_relato,General Bartolomé Mitre (alusión en relato),reference,Personales y biográficas,"…tar deliberadamente. Él quería morir por no sé qué circunstancias políticas. Ya se había rendido el general Mitre. Y él montó a caballo, con el otordillo, un caballo blanco. Se puso un poncho blanco y avanzó, no a…"
ref_coronel_suarez_carga_de_junin,Coronel Suárez (carga de Junín),reference,Personales y biográficas,"…a muriéndose en Ginebra. No le había ido nunca una mala palabra. Tenía un hilo de voz. Era hijo del coronel Suárez, que mandó la carga de Junín, en el Perú. Estaba muriéndose. Todos la rodeábamos también y dijo, dé…"
ref_fervor_de_buenos_aires_1923,Fervor de Buenos Aires (1923),reference,Culturales y artísticas,"…toda mi vida y aparte de eso ponerme a escribir. Yo soy el que era cuando publiqué mi primer libro, Fervor de Buenos Aires, en 1923. Y creo que en ese primer libro está todo lo que yo haría después, salvo que esté entre lí…"
ref_la_moneda_de_hierro_poemario,La moneda de hierro (poemario),reference,Culturales y artísticas,"…el este poeta no descansa, está trabajando continuamente, cuando sueña también. En mi último libro, La moneda de hierro, hay un poema que yo compuse en sueños, no es muy valioso, pero ofrece esa curiosidad psicológica.…"
ref_fragmentos_de_un_evangelio_apocrifo_poema,Fragmentos de un Evangelio apócrifo (poema),reference,Culturales y artísticas,"…d decir muchas cosas acerca de sí mismo. Bueno. Habla usted en El ojo de la sombra fragmentos de un evangelio apócrifo. Bueno, yo creo que eso es quizá lo más es algo esencial. Eso es realmente de un evangelio apócrifo…"
ref_elogio_de_la_sombra_libro,Elogio de la sombra (libro),reference,Culturales y artísticas,"…porque yo pienso que aquí puede usted decir muchas cosas acerca de sí mismo. Bueno. Habla usted en El ojo de la sombra fragmentos de un evangelio apócrifo. Bueno, yo creo que eso es quizá lo más es algo esencial. Eso e…"
ref_la_visera_fatal_relato_juvenil,La visera fatal (relato juvenil),reference,Culturales y artísticas,"…acto que le causó el Quijote, se desarrolló en una narración que usted escribió. Sí, que se llamaba La visera fatal. Esa, qué orgullo. ¿Qué vamos a hacer? Luego viene la traducción del Príncipe Feliz, 10 años, apare…"
ref_traduccion_de_el_principe_feliz_oscar_wilde,Traducción de 'El príncipe feliz' (Oscar Wilde),reference,Culturales y artísticas,"…que se llamaba La visera fatal. Esa, qué orgullo. ¿Qué vamos a hacer? Luego viene la traducción del Príncipe Feliz, 10 años, apareció en el 1909 en el país. Y en el año 1914 se produce uno de los primeros viajes qu…"
ref_poema_sonado_composicion_onirica,Poema soñado (composición onírica),reference,Culturales y artísticas,"…stá trabajando continuamente, cuando sueña también. En mi último libro, La moneda de hierro, hay un poema que yo compuse en sueños, no es muy valioso, pero ofrece esa curiosidad psicológica. Esa capacidad de hacer poemas hasta en…"
ref_miguel_de_cervantes,Miguel de Cervantes,reference,Culturales y artísticas,"…obra? Bueno, al principio hubo algo paradójico, porque lo que yo admiraba en el Quijote era lo que Cervantes amaba y sin embargo atacaba. El mundo de la caballería, andante. Es decir, para mí el Quijote fue u…"
ref_don_quijote_de_la_mancha,Don Quijote de la Mancha,reference,Culturales y artísticas,"…Y yo me eduqué en esa biblioteca. Y recuerdo, entre los libros, recuerdo una edición de Garnier del Quijote. Esa edición yo la releí, la releí, y muchos años después, cuando volví a Buenos Aires, quise relee…"
ref_francisco_de_quevedo,Francisco de Quevedo,reference,Culturales y artísticas,"…anidad. Siempre. Aún en el caso de los más grandes. Aún en el caso, por ejemplo, de John Donne o de Quevedo. Este se siente lo barroco como una vanidad o como una soberbia del escritor. Hay como una súplica.…"
ref_john_donne,John Donne,reference,Culturales y artísticas,"…jercicio de la vanidad. Siempre. Aún en el caso de los más grandes. Aún en el caso, por ejemplo, de John Donne o de Quevedo. Este se siente lo barroco como una vanidad o como una soberbia del escritor. Hay como…"
ref_walt_whitman_hojas_de_hierba,Walt Whitman — Hojas de hierba,reference,Culturales y artísticas,"…ba leyendo mucho, por ejemplo, a Joseph Conrad en inglés, o a Kepler, leyendo Lobo, y yo descubrí a Whitman en inglés también. De modo que, eso ha venido después. Sobre Walt Whitman ha escrito usted mucho. S…"
ref_joseph_conrad,Joseph Conrad,reference,Culturales y artísticas,"…do yo descubría la lengua y la literatura alemana. Y cuando yo estaba leyendo mucho, por ejemplo, a Joseph Conrad en inglés, o a Kepler, leyendo Lobo, y yo descubrí a Whitman en inglés también. De modo que, eso ha…"
ref_kipling,Kipling,reference,Culturales y artísticas,"…había publicado unos años antes. Los primeros hombres en la luna, de Wells. Lo leí entonces. Leí a Kipling entonces. Leí a Stevenson entonces. Leí a Mil y una noches entonces. Todos libros capitales para mí…"
ref_robert_louis_stevenson,Robert Louis Stevenson,reference,Culturales y artísticas,"…os antes. Los primeros hombres en la luna, de Wells. Lo leí entonces. Leí a Kipling entonces. Leí a Stevenson entonces. Leí a Mil y una noches entonces. Todos libros capitales para mí. Y todo eso. Y además leí…"
ref_las_mil_y_una_noches,Las mil y una noches,reference,Culturales y artísticas,"…bres en la luna, de Wells. Lo leí entonces. Leí a Kipling entonces. Leí a Stevenson entonces. Leí a Mil y una noches entonces. Todos libros capitales para mí. Y todo eso. Y además leía libros muy malos. Pero claro, u…"
ref_h_g_wells_los_primeros_hombres_en_la_luna,H. G. Wells — Los primeros hombres en la Luna,reference,Culturales y artísticas,"…, leí entonces un libro que lo había publicado unos años antes. Los primeros hombres en la luna, de Wells. Lo leí entonces. Leí a Kipling entonces. Leí a Stevenson entonces. Leí a Mil y una noches entonces…"
ref_juan_moreira_eduardo_gutierrez,Juan Moreira (Eduardo Gutiérrez),reference,Culturales y artísticas,"…ue lee. Y lo acepta con gratitud. Porque yo no pensaba, por ejemplo, que El Quijote fuera mejor que Juan Moreira o Olmira Blanca de Eduardo Bustera. Yo leía los dos libros. Me complacía en ellos. Pero yo no pensa…"
ref_oscar_wilde,Oscar Wilde,reference,Culturales y artísticas,…cho todo. En el diario El País tenía usted diez años. En el diario El País tenía una traducción. De Oscar Wilde. De The Happy Prince de Oscar Wilde. Exacto. Sí. Que creo que está bastante bien. Yo no he vuelto a…
ref_fray_luis_de_leon,Fray Luis de León,reference,Culturales y artísticas,"…s a una dama llamada Ana y que le dice Diana, eres Diana. Bueno, es imposible ser más glacial, ¿no? Fray Luis parece que es otro de sus autores favoritos. Fray Luis, sí. Me acuerdo aquellos versos que todos es…"
ref_federico_garcia_lorca_juicio_critico,Federico García Lorca (juicio crítico),reference,Culturales y artísticas,…en general contra un gran número de escritores españoles... Lo que yo sí admito haber dicho es que García Lorca es un poeta menor. Eso no tengo por qué negarlo. Pero creo que uno puede decir que García Lorca es…
ref_manuel_machado,Manuel Machado,reference,Culturales y artísticas,"…ional, ¿no? Que era demasiado consciente de ser andaluz. Me parece que en ese sentido lo hizo mejor Manuel Machado. ¿Para usted la poesía de Lorca era demasiado musical? Sí, sí, demasiado, pero... No, yo no diría e…"
ref_antonio_machado,Antonio Machado,reference,Culturales y artísticas,"…do me lo da también. Pero yo creo que han sido despreciados por razones políticas, nada más, ¿eh? Y Antonio Machado, desde luego, los grandes poetas de la lengua castellana. Digo, no siempre, pero a veces lo era y c…"
ref_ramon_gomez_de_la_serna_greguerias,Ramón Gómez de la Serna (greguerías),reference,Culturales y artísticas,"…esdichado. Usted siente un rechazo instintivo por el retruécano, desde luego. Sí. Me imagino que la gregería de Ramón Gómez de la Serna a usted no le gusta nada. Bueno, pero la gregería me parece superior al…"
ref_angelus_silesius,Ángelus Silesius,reference,Culturales y artísticas,"…usted mis noches están llenas de Virgilio, dije una vez. También pude haber dicho de Hölderlin y de Ángelus Silesius. Sí, Ángelus Silesius, el poeta de Breslau. Heine me dio sus altos ruiseñores. Goethe, la suerte de…"
ref_heinrich_heine_lyrisches_intermezzo,Heinrich Heine — Lyrisches Intermezzo,reference,Culturales y artísticas,"…il. Las personas que estudian inglés empiezan con Oscar Wilde. Los que estudian alemán empiezan con Heine. Pero eso no quiere decir que no es un autor admirable. Pero por otra parte, aparte de que su padre…"
ref_goethe_elegias_romanas_fausto_juicio,Goethe — Elegías romanas; Fausto (juicio),reference,Culturales y artísticas,"…mana? La literatura, sobre todo. Bueno, yo quizás sea un poco heterodoxo, eh. Porque yo no admiro a Goethe como debía admirarlo. Yo no admiro el Fausto de Goethe, por ejemplo, pero admiro las elegías romana…"
ref_gottfried_keller,Gottfried Keller,reference,Culturales y artísticas,"…enario. Sí. Keller, la rosa que una mano deja en la mano de un muerto que la amaba. El poeta suizo, Gorset Keller, sí. Y que nunca sabrá si es blanca o roja. Sí. Los poemas del enterrado vivo de Gorset Keller. Tú,…"
ref_holderlin,Hölderlin,reference,Culturales y artísticas,"…osamente. Dice usted mis noches están llenas de Virgilio, dije una vez. También pude haber dicho de Hölderlin y de Ángelus Silesius. Sí, Ángelus Silesius, el poeta de Breslau. Heine me dio sus altos ruiseñores…"
ref_programa_a_fondo_tve,Programa 'A fondo' (TVE),reference,Culturales y artísticas,"…e lleva o no se lleva. Yo le visité en Buenos Aires dos o tres veces, le convencí de que viniese al programa a fondo a Madrid. El programa fue realmente bágico, extraordinario, toda la fantasía, toda la capacidad que…"
ref_wagner_juicio_critico,Wagner (juicio crítico),reference,Culturales y artísticas,"…de los dioses, todo eso se salva en Islandia. Y se salva por obra de gente islandesa. Es decir, que Wagner no había podido ejecutar su obra, William Morris no había podido ejecutar la suya, sin hombres como…"
ref_tango_corte_y_quebrada,Tango (corte y quebrada),reference,Culturales y artísticas,"…ero decimos allí, sí. Qué raro, ¿eh? Juan Tink, Tink el inglés. Y uno de los primeros bailarines de tango con este corte. Tengo un corte y quebrada, sí. ¿Y ella cómo era, su institutriz? Yo no la recuerdo.…"
ref_chopin_celdas_en_valldemossa,Chopin (celdas en Valldemossa),reference,Culturales y artísticas,"…orca. En Palma de Mallorca estuve un año, sí. Vivió en Valdemosa, en las cercanías de las celdas de Chopin y Jorge Sán. Sí, sí. Las cartujas, sí. En una época en la que el turismo todavía no... No, no había…"
ref_george_sand_valldemossa,George Sand (Valldemossa),reference,Culturales y artísticas,"…Palma de Mallorca estuve un año, sí. Vivió en Valdemosa, en las cercanías de las celdas de Chopin y Jorge Sán. Sí, sí. Las cartujas, sí. En una época en la que el turismo todavía no... No, no había turista. No…"
ref_platon_republica,Platón — República,reference,Pensamiento y conocimiento,"…os escritores. Es decir, él no quería que se atacara a nadie. Quería que la tertulia fuera así algo platónico, que se discutiera un tema. Y seguíamos hasta el alba y lo poníamos a Cancino a su casa, en la c…"
ref_spencer_anarquismo_gramatica,"Spencer (anarquismo, gramática)",reference,Pensamiento y conocimiento,"…el ideal? Ese sería el ideal, sí. Un mínimo de gobierno, un gobierno puramente municipal, como era Spencer. Todo el mundo estuvo hablando de Borges esos días en España. Ese programa ha corrido por todos los…"
ref_marco_aurelio_ni_amo_ni_esclavo,Marco Aurelio (ni amo ni esclavo),reference,Pensamiento y conocimiento,"…eso sí. ¿De la púrpura, del peso de la púrpura? Bueno, eso no lo he sentido nunca yo. Lo que decía Marco Aurelio, ni amo ni esclavo. No hay que ser amo y no hay que ser esclavo. Además, el amo es un esclavo. Tien…"
ref_biblia_libro_de_job,Biblia (Libro de Job),reference,Pensamiento y conocimiento,"…lia de pastores protestantes. Esto lo cual me parece bien también, porque quiere decir que llevo la Biblia en la sangre de algún modo. Pero en esa estirpe... En esa estirpe de guerreros, su padre era una ex…"
ref_taoismo_lao_tse_chuang_tzu,"Taoísmo — Lao Tse, Chuang Tzu",reference,Pensamiento y conocimiento,"…sensibilidad, su interés? Yo creo que sobre todo el... ¿La poesía? Este taoísmo, este Chuang Tzu y Lao Tse, la poesía también, la poesía oriental en general, la poesía china, la poesía japonesa, ese... ¿Ust…"
ref_confucio_el_canon_de_confucio,Confucio — el Canon de Confucio,reference,Pensamiento y conocimiento,"…de luego. ¿Y qué es lo más difícil? Decir cosas en pocas palabras. Por ejemplo, uno lee el canon de Confusio, y uno piensa, bueno, hay que ver unas buenas recetas de conducta, pero luego uno se da cuenta de q…"
ref_david_hume,David Hume,reference,Pensamiento y conocimiento,…n Suiza se produce su encuentro con la lengua alemana. Sí. Pero eso fue porque yo había leído mucho Hume. Y de Hume pasé a Schopenhauer. Y lo leí en inglés y pensé que sería muy lindo leerlo en el texto o…
ref_arthur_schopenhauer_die_welt_als_wille_und_vorstellung,Arthur Schopenhauer — Die Welt als Wille und Vorstellung,reference,Pensamiento y conocimiento,…ncuentro con la lengua alemana. Sí. Pero eso fue porque yo había leído mucho Hume. Y de Hume pasé a Schopenhauer. Y lo leí en inglés y pensé que sería muy lindo leerlo en el texto original. Y entonces me enseñé a…
ref_estudio_de_aleman_autoaprendizaje,Estudio de alemán (autoaprendizaje),reference,Pensamiento y conocimiento,…penhauer. Y lo leí en inglés y pensé que sería muy lindo leerlo en el texto original. Y entonces me enseñé alemán para los fines que yo buscaba. Y eso lo hice. Recordé que Spencer había dicho que la enseñanza de l…
ref_anglosajon_escandinavo_antiguo_estudios,Anglosajón / escandinavo antiguo (estudios),reference,Pensamiento y conocimiento,"…un esfuerzo personal, a una vocación de saber alemán. ¿Qué es lo que me ha sucedido después con el anglosajón, con el inglés antiguo? Que yo resolví estudiarlo y ahora sé algo. Y ahora he empezado el estudio d…"
ref_revista_cosmopolis_traducciones,Revista Cosmópolis (traducciones),reference,Pensamiento y conocimiento,"…es del alemán. Sí, sí, traduje mucho. Algunas de ellas aquí en España. En España, sí, en la revista Cosmópolis. Exacto. Que dirigía Gómez Carrillo, creo. Sí. Enrique Gómez Carrillo, sí. Publiqué algunas. De mod…"
ref_enrique_gomez_carrillo_direccion_de_revista,Enrique Gómez Carrillo (dirección de revista),reference,Pensamiento y conocimiento,"…ucho. Algunas de ellas aquí en España. En España, sí, en la revista Cosmópolis. Exacto. Que dirigía Gómez Carrillo, creo. Sí. Enrique Gómez Carrillo, sí. Publiqué algunas. De modo que el conocimiento... El alemán e…"
ref_anarquismo_ideal_sin_gobierno,Anarquismo (ideal sin gobierno),reference,Contexto socio-histórico,"…o Borges ante las cámaras de televisión española aquel día inolvidable. ¿Usted heredó alguna vez el anarquismo de su padre? Sí, y lo tuvo de joven. Y lo tengo para el porvenir. Ojalá merezcamos no tener ningún…"
ref_democracia_como_abuso_de_la_estadistica,Democracia como 'abuso de la estadística',reference,Contexto socio-histórico,"…ina usted de la democracia? Lo que dije en el prólogo de mi último libro. Es una... Es una... Es un abuso de la estadística, nada más. ¿No cree usted en la democracia? No. Pero posiblemente... Sirius lo habló como argentino…"
ref_peronismo_persecucion_destitucion_prision_de_familiares,Peronismo; persecución (destitución; prisión de familiares),reference,Contexto socio-histórico,"…un gobierno de señores y un gobierno de ampones. Eso es todo lo que puedo decir. En los tiempos del peronismo usted fue perseguido con una cierta hazaña. Bueno, no. ¿Detuvieron a su madre, a su hermana, a mi h…"
ref_dictadura_de_rosas_alusion,Dictadura de Rosas (alusión),reference,Contexto socio-histórico,"…o. ¿Nunca ha odiado? Bueno, si pienso en dos dictadores de mi país, trato de no pensar en ellos, en Rosas y en el otro. Eso puede ser una forma de odio, ¿no? El tratar de olvidar. Pero es mejor eso que abu…"
ref_gobierno_de_chile_opiniones_y_debate_publico,Gobierno de Chile (opiniones y debate público),reference,Contexto socio-histórico,"…un gobierno penal. Parece que han sorprendido unas declaraciones suyas también, maestro, acerca del gobierno de Chile. Sí. Pero no sé por qué han sorprendido. Me imagino que si tenemos que elegir entre... Bueno, desde…"
ref_argentina,Argentina,reference,Contexto socio-histórico,"…stro espíritu, al maestro Jorge Luis Borges. El maestro Borges nos ha hecho el honor de venir desde Argentina para estar un largo rato con nosotros, conversando. No nos ha puesto condición alguna, nos ha pedid…"
ref_buenos_aires,Buenos Aires,reference,Contexto socio-histórico,"…el mundo, había sentido grandes deseos de verle, le escribí, aceptó mi visita, un avión me puso en Buenos Aires y allí aparecí en la casa del gran maestro de la numismática literaria. El maestro Borges ya estaba…"
ref_espana,España,reference,Contexto socio-histórico,"…obierno puramente municipal, como era Spencer. Todo el mundo estuvo hablando de Borges esos días en España. Ese programa ha corrido por todos los países de América Latina. Creo que sigue viajando todavía po…"
ref_sevilla,Sevilla,reference,Contexto socio-histórico,"…al Mariner, ¿no? Fue un espléndido un pobre mar que nunca había visto. Vienen entonces sus viajes a Sevilla, a Andalucía, se relaciona usted con la generación del ultraísmo. Exactamente, Adriano del Valle, I…"
ref_mallorca,Mallorca,reference,Contexto socio-histórico,"…recuerdo más bien las veladas del café colonial de Cancino Sancense. Luego estuvo usted en Palma de Mallorca. En Palma de Mallorca estuve un año, sí. Vivió en Valdemosa, en las cercanías de las celdas de Chop…"
ref_palma_de_mallorca,Palma de Mallorca,reference,Contexto socio-histórico,"…pero yo recuerdo más bien las veladas del café colonial de Cancino Sancense. Luego estuvo usted en Palma de Mallorca. En Palma de Mallorca estuve un año, sí. Vivió en Valdemosa, en las cercanías de las celdas de Chop…"
ref_valldemossa,Valldemossa,reference,Contexto socio-histórico,"…Sancense. Luego estuvo usted en Palma de Mallorca. En Palma de Mallorca estuve un año, sí. Vivió en Valdemosa, en las cercanías de las celdas de Chopin y Jorge Sán. Sí, sí. Las cartujas, sí. En una época en la…"
ref_barcelona,Barcelona,reference,Contexto socio-histórico,"…rges? ¿Qué es para usted? Este país en el que está ahora, maestro. ¿Vive usted algún tiempo poco en Barcelona? Sí, pero yo recuerdo más bien las veladas del café colonial de Cancino Sancense. Luego estuvo uste…"
ref_ginebra,Ginebra,reference,Contexto socio-histórico,"…cio. Eso no puede interesar a nadie ni preocupar a nadie. Eso fue algunos años después y ocurrió en Ginebra, me parece, ¿no? No, esa fue mi otra abuela. Ah, esa fue la otra. Que murió en Ginebra. No, ella mu…"
ref_suiza,Suiza,reference,Contexto socio-histórico,"…de los primeros viajes que yo creo que habían de ser trascendentales en su vida a Europa. Viajes en Suiza, Europa, sí. El descubrimiento de Europa, sí. Y luego el descubrimiento de Suiza, un país que yo qu…"
ref_islandia,Islandia,reference,Contexto socio-histórico,"…, medieval, me interesa mucho. ¿Qué podría usted decirnos sobre ella? Bueno, podría decirles que en Islandia, según he dicho en un poema que no se ha publicado aún, en Islandia se salva la memoria de toda Ger…"
ref_alemania,Alemania,reference,Contexto socio-histórico,"…sde luego con un error evidente. Pero usted puede decir España, Cervantes, Inglaterra, Shakespeare, Alemania, Goethe. Pero no puede decir Francia y luego un nombre, porque hay muchos nombres. Pero si usted di…"
ref_inglaterra,Inglaterra,reference,Contexto socio-histórico,"…cifrada en un nombre, desde luego con un error evidente. Pero usted puede decir España, Cervantes, Inglaterra, Shakespeare, Alemania, Goethe. Pero no puede decir Francia y luego un nombre, porque hay muchos no…"
ref_holanda,Holanda,reference,Contexto socio-histórico,"…nia, la memoria, digamos, de Alemania, de Inglaterra, los Países Bajos, los Países Escandinavos, de Holanda. Todo eso se salva allí. Es decir, lo que llamamos mitología germánica es mitología escandinava rea…"
ref_italia,Italia,reference,Contexto socio-histórico,"…n guerra? No sé por si Suiza es un país admirable. Imagínese, un país de alemanes, de franceses, de italianos, que han decidido olvidar sus diferencias. Que han decidido ser suizos, ser otra cosa. Un país q…"
ref_francia,Francia,reference,Contexto socio-histórico,"…usted puede decir España, Cervantes, Inglaterra, Shakespeare, Alemania, Goethe. Pero no puede decir Francia y luego un nombre, porque hay muchos nombres. Pero si usted dijera Francia, Hugo, es evidente. Es e…"
ref_estados_unidos,Estados Unidos,reference,Contexto socio-histórico,"…ensayos que conozcamos nosotros. Sí, sobre Walt Whitman yo dicté, yo vi varias conferencias en los Estados Unidos, sobre el extraordinario experimento de Whitman. La idea de escribir una epopeya de la democracia,…"
ref_peru_junin,Perú (Junín),reference,Contexto socio-histórico,"…do nunca una mala palabra. Tenía un hilo de voz. Era hijo del coronel Suárez, que mandó la carga de Junín, en el Perú. Estaba muriéndose. Todos la rodeábamos también y dijo, déjeme morir tranquilo. Y despu…"
ref_a_fondo_emision_tve_repercusion_en_espana_y_america,A Fondo (emisión TVE; repercusión en España y América),reference,Contexto socio-histórico,"…e lleva o no se lleva. Yo le visité en Buenos Aires dos o tres veces, le convencí de que viniese al programa a fondo a Madrid. El programa fue realmente bágico, extraordinario, toda la fantasía, toda la capacidad que…"
ref_premio_nobel_alusion_como_premio_escandinavo,Premio Nobel (alusión como 'premio escandinavo'),reference,Contexto socio-histórico,"…o ese premio que nunca llega. Es cierto, como otros premios, como algún premio escandinavo. Como el premio Nobel que le están dando a usted hace ¿cuántos años? Y hace tantos años que ya como si lo hubiera tenido.…"
ref_mitologia_escandinava_baldr_ragnarok_snorri_sturluson,"Mitología escandinava: Baldr, Ragnarök, Snorri Sturluson",reference,Culturales y artísticas,"…tes se llama Wednesday, día de Wotten, de hoy y nada más. Pero todos los mitos, toda la historia de Baldr, la historia del crepúsculo de los dioses, la historia del barco que se hace con las uñas de unos m…"
ref_mitologia_germanica_thor_wednesday_thursday,Mitología germánica (Thor/Wednesday/Thursday),reference,Culturales y artísticas,"…é tendríamos en relación por los escandinavos? Tenemos el hecho de que el jueves se llama Thursday, día de Thor, de que el martes se llama Wednesday, día de Wotten, de hoy y nada más. Pero todos los mitos, toda…"
