id,label,type,group,note
ref_jacob-y-el-otro,Jacob y el otro,reference,Culturales y artísticas,"…uego está Los adioses, novela corta, Para una tumba sin nombres, La cara de la desgracia, Jacob y el otro, El astillero, El infierno tan temido que pienso yo que es un título que le es especialme…"
ref_un-sueno-realizado,Un sueño realizado,reference,Culturales y artísticas,"…resto de las letras que forman cada palabra. Volvemos a la obra. Vamos a hablar ahora de un sueño realizado, cuento que aparece en 1951, es uno de sus cuentos más celebrados, luego está Los adioses…"
ref_la-novia-robada,La novia robada,reference,Culturales y artísticas,"…te como ella, 65, Junta a cadáveres, que es otra de la trilogía con Santa María al fondo, La novia robada y otros cuentos en el 68, aparece luego una extraña novela perdida, que al parecer estaba…"
ref_tiempo-de-abrazar-fragmentos,Tiempo de abrazar (fragmentos),reference,Culturales y artísticas,"…cer estaba en posesión de una hermana suya. Había, habían quedado algunos capillas, esta. Tiempo de abrazar. Esta, exactamente. Y no, esto lo han publicado como una novela, y es mentira. No es una…"
ref_la-muerte-y-la-nina,La muerte y la niña,reference,Culturales y artísticas,"…s Aires y... y perdí todo. Bueno, después de esto hay otra serie de cosas. Hay un cuento, La muerte y la niña, un estudio sobre William Faulkner, que hasta... No, pero eso fue una infamia. Sí. Digo,…"
ref_el-infierno-tan-temido,El infierno tan temido,reference,Culturales y artísticas,"…orta, Para una tumba sin nombres, La cara de la desgracia, Jacob y el otro, El astillero, El infierno tan temido que pienso yo que es un título que le es especialmente caro a Juan Carlos Onetti. No solo…"
ref_libretascuadernos-de-trabajo-metodo,Libretas/cuadernos de trabajo (método),reference,Culturales y artísticas,"…escribir, las ganas de escribir, y de ahí vienen las confusiones. Porque tal cosa va a la libreta número 7, la libreta número 7, otra es un pedacito, un recorte de papel, a lo mejor un pa…"
ref_no-relee-lo-publicado-poetica,No relee lo publicado (poética),reference,Culturales y artísticas,"…r un tiempo muy inquieto... ...pero ahora que estamos juntos... ...me siento muy bien. Yo jamás he releído... ...lo que he publicado. ¿Nada? Nada. Nunca. A mí se murió, se acabó. Bueno, a veces...…"
ref_boom-latinoamericano,Boom latinoamericano,reference,Culturales y artísticas,"…rquez, o la Casa Verde de Paragastiosa, por ejemplo. Para todos estos autores del llamado boom latinoamericano, la figura de Juan Carlos Onetti es una figura llena de prestigio, y todos ellos han decl…"
ref_julio-cortazar,Julio Cortázar,reference,Culturales y artísticas,"…gente del boom, del llamado boom. Es decir, de Mario Vargas Llosa, García Márquez, Julio Cortázar, Carlos Fuentes. Bueno, en ese boom yo creo que está usted también, claro. No, no, no. Fu…"
ref_mario-vargas-llosa,Mario Vargas Llosa,reference,Culturales y artísticas,…según se ha dicho... ...pero me acuerdo... ...que él me citó una frase que se atribuye a Vargas Llosa... ...cuando dijo... ...amo la grafía... ...y escribo lento por eso... ...él le contestó.…
ref_gabriel-garcia-marquez,Gabriel García Márquez,reference,Culturales y artísticas,"…ela en el tiempo a otras ciudades imaginarias inventadas por otros escritores, Macondo de García Márquez, o la Casa Verde de Paragastiosa, por ejemplo. Para todos estos autores del llamado boom…"
ref_carlos-fuentes,Carlos Fuentes,reference,Culturales y artísticas,"…boom, del llamado boom. Es decir, de Mario Vargas Llosa, García Márquez, Julio Cortázar, Carlos Fuentes. Bueno, en ese boom yo creo que está usted también, claro. No, no, no. Fue arrastrado por…"
ref_macondo-garcia-marquez,Macondo (García Márquez),reference,Culturales y artísticas,"…modo paralela en el tiempo a otras ciudades imaginarias inventadas por otros escritores, Macondo de García Márquez, o la Casa Verde de Paragastiosa, por ejemplo. Para todos estos autores…"
ref_la-casa-verde-vargas-llosa,La casa verde (Vargas Llosa),reference,Culturales y artísticas,"…ras ciudades imaginarias inventadas por otros escritores, Macondo de García Márquez, o la Casa Verde de Paragastiosa, por ejemplo. Para todos estos autores del llamado boom latinoamericano,…"
ref_william-faulkner,William Faulkner,reference,Culturales y artísticas,"…tiene quien la escriba. ¿Qué es? Una novela breve o... Dicen de usted que tiene mucho de Faulkner. Claro que dicen. Lo dicen de verdad. Quiero decir, ¿está usted de acuerdo con lo que dic…"
ref_ernest-hemingway,Ernest Hemingway,reference,Culturales y artísticas,"…oté que había dos bandos, casi dos bandos divididos a muerte, ¿no? Los forquerianos y los geminguaianos, que sodiaban entre sí, y en los partidos de béisbol, o sea, tenían sus rancores y ahí lo…"
ref_pio-baroja,Pío Baroja,reference,Culturales y artísticas,"…ente no la ha comprendido. Yo, todos los años, y preferentemente en invierno, me leo todo Baroja. Y lo leo con placer y con deleite, ¿no? Y después también tengo una admiración enorme po…"
ref_ramon-del-valle-inclan,Ramón del Valle-Inclán,reference,Culturales y artísticas,"…Y lo leo con placer y con deleite, ¿no? Y después también tengo una admiración enorme por Valle Inclán. Aunque son casi antípodas. Sí, sí. Bueno, sin embargo, los dos tienen talento y los dos…"
ref_ruedo-iberico-obra-de-valle-inclan,Ruedo Ibérico (obra de Valle-Inclán),reference,Culturales y artísticas,"…alento y los dos me encantan. Y lamento tanto que Valle Inclán no haya podido terminar el Ruedo Ibérico, ¿no? Juan Carlos Onetti, le tenemos a usted ahora vecino de Madrid. Y espero que se da p…"
ref_juan-negrin,Juan Negrín,reference,Culturales y artísticas,"…contaron dos anarquistas que habían disparado de España. Y bueno, era una historia contra Negrín, contra el comité de no intervención. Yo estaba escribiendo otra cosa totalmente distinta…"
ref_comite-de-no-intervencion,Comité de No Intervención,reference,Culturales y artísticas,"…uistas que habían disparado de España. Y bueno, era una historia contra Negrín, contra el comité de no intervención. Yo estaba escribiendo otra cosa totalmente distinta. Hablé con esta gente que no sé por…"
ref_programa-a-fondo-entrevista,Programa A fondo (entrevista),reference,Culturales y artísticas,…grandes... ...que podemos conocer de este personaje... ...están aquí ahora... ...en este programa grabado en su día... ...y que ustedes pueden tener en su casa... ...y verlo siempre que q…
ref_radio-pareja-trabaja-en-radio-anecdota,"Radio (pareja trabaja en radio, anécdota)",reference,Culturales y artísticas,"…on la anécdota. Y la anécdota existía. Era una pareja de los chicos que trabajaban en una radio y se habían hecho ese juramento de amor. Que nada, nada puede interferir, pase lo que pas…"
ref_revista-marcha-montevideo,Revista Marcha (Montevideo),reference,Culturales y artísticas,"…lea. Sí, fui secretario de Relaciones... Y antes de Veilea hubo otra, ¿no? Marcha, ¿o...? Marcha de Montevideo. Marcha de Montevideo. Sí, Marcha de Montevideo, que justamente salió en el 39. Exacto. E…"
ref_agencia-reuters,Agencia Reuters,reference,Culturales y artísticas,"…e la iniciación periodística en gran escala de Juan Carlos Onetti. Primero con la agencia Reuter. Estuve en la agencia Reuter, estuve en la revista Veilea. Sí, fui secretario de Relacion…"
ref_revista-vea-y-lea-argentina,Revista Vea y Lea (Argentina),reference,Culturales y artísticas,"…Onetti. Primero con la agencia Reuter. Estuve en la agencia Reuter, estuve en la revista Veilea. Sí, fui secretario de Relaciones... Y antes de Veilea hubo otra, ¿no? Marcha, ¿o...? Mar…"
ref_revista-impetu-publicidad,Revista Ímpetu (publicidad),reference,Culturales y artísticas,"…Después, este... Consigui un puesto en una revista dedicada a publicidad, que se llamaba Ímpetu. Ahí también habré estado un par de años. Después me ofrecieron perspectivas en Montevide…"
ref_diario-accion-montevideo,Diario Acción (Montevideo),reference,Culturales y artísticas,"…míos. Es que me ofrecieron el oro y el moro para que me fuera a trabajar a Montevideo, al diario Acción, que lo dirigía a Valle Berres. Después pasé a trabajar en el municipio, era director de…"
ref_editorial-lozada-premioedicion,Editorial Lozada (premio/edición),reference,Culturales y artísticas,"…os españoles, hasta después de vuestra guerra, o durante vuestra guerra. Ahí sí, apareció Lozada, español, apareció López Yauzás, que es dueño de Sudamericana, español también él, y una…"
ref_editorial-sudamericana-lopez-llausas,Editorial Sudamericana (López Llausás),reference,Culturales y artísticas,"…s de vuestra guerra, o durante vuestra guerra. Ahí sí, apareció Lozada, español, apareció López Yauzás, que es dueño de Sudamericana, español también él, y una gran cantidad de otros. De cualq…"
ref_life-revista-premio-a-jacob-y-el-otro,"Life (revista, premio a 'Jacob y el otro')",reference,Culturales y artísticas,…usted un premio de La Lozada con... con no sé si fue la segunda novela. Un galardón de la revista Life para Jacob y el otro. Una recomendación en otro concurso en Buenos Aires de la novela El…
ref_ediciones-en-francia,Ediciones en Francia,reference,Culturales y artísticas,"…osas tapas en Norteamérica. Aquí tenemos algunos de sus libros publicados fuera... Sí, en Francia publicaron casi todas las novelas. Y desde luego, a usted no le gusta esta tapa, ¿no? No, no, no me gusta. Me pareció ruros…"
ref_edicion-en-polonia-cracovia,Edición en Polonia (Cracovia),reference,Culturales y artísticas,"…. No sé si son los polacos o si son húngaros. Es imposible descifrar hasta el título. Ah, Cracovia, sí, sí. Polonia. Polonia. Sí, sí. Bueno, yo qué sé si el individuo me está insultando, ¿…"
ref_mandeville-eticas-delicadeza,Mandeville (éticas delicadeza),reference,Pensamiento y conocimiento,…os 70 años... ...no... ...precioso... ...las delicadezas... ...de mi padre... ...ya entre Mandeville... ...las tiene... ...no... ...comparar eso... ...con este... ...con lo que ocurre... ...…
ref_etica-del-adjetivo-precision-lexica,Ética del adjetivo / precisión léxica,reference,Pensamiento y conocimiento,"…es no repetir palabras dentro de un párrafo, ¿no? Y a veces, claro, hay sobre todo algún adjetivo que no me parece justo. Entonces, si me preocupo de buscar un equivalente o un sinónimo q…"
ref_guerra-civil-espanola-no-intervencion-anarquistas,"Guerra Civil Española (no intervención, anarquistas)",reference,Contexto socio-histórico,"…tres. Sí. Basado en una historia que me contaron dos anarquistas que habían disparado de España. Y bueno, era una historia contra Negrín, contra el comité de no intervención. Yo estaba…"
ref_segunda-guerra-mundial-noticias-de-londres,Segunda Guerra Mundial (noticias de Londres),reference,Contexto socio-histórico,"…Y recuerdo que lo hacía de todas las noches, ¿no? Lo escribía horas y horas. Estábamos en tiempo de guerra. Las noticias de Londres empezaban a llegar de madrugada, por el cambio de horario, ¿no?…"
ref_peronismo-corte-de-comunicacion-fluvial,Peronismo (corte de comunicación fluvial),reference,Contexto socio-histórico,"…an dinero, ¿no? Mi familia vivía en Montevideo. Y allá no estaba contento, porque después Perón cortó la comunicación, la había barco para ir a Montevideo. Yo una sola vez que pude ir,…"
ref_amnistia-presos-politicos-cortazar,Amnistía presos políticos (Cortázar),reference,Contexto socio-histórico,"…absurda, que él no va a escribir más, sino que se va a dedicar, bueno, a los presos, a la amnistía, a los presos políticos, ¿no? De cualquier modo, Cortázar es un escritor apabullante, es…"
ref_premio-romulo-gallegos-finalista,Premio Rómulo Gallegos (finalista),reference,Contexto socio-histórico,"…n amigos míos. Uno nunca se puede pelear con los amigos. Quedó usted finalista del premio Rómulo Gallegos, el gran premio de novela latinoamericana, Conjunta Cadáveres. Sí, sí, sí. Conjunta Cadáv…"
ref_premio-nobel-rumor-sobre-cela,Premio Nobel (rumor sobre Cela),reference,Contexto socio-histórico,"…do. Todavía no. Pero, esperemos. No tiene usted brisa. Si no se lleva... Me han dicho que Sela quiere el premio Nobel. No, parece que lo han propuesto en la Sorbona. Bueno. ¿Cómo diría usted que es la litera…"
ref_uruguay,Uruguay,reference,Contexto socio-histórico,…...en la carrera literaria de Onetti... ...tenemos el honor... ...de que el gran escritor uruguayo... ...esté acompañándonos hoy en este programa... ...queremos darle la bienvenida más…
ref_buenos-aires,Buenos Aires,reference,Contexto socio-histórico,"…cribir. Pero es que fulano se pasó tanto tiempo buscando un editor, que no lo había, ¿no? Buenos Aires no lo había, hasta que no empezaron a llegar los españoles. Allá no hubo editoriales, ya…"
ref_montevideo,Montevideo,reference,Contexto socio-histórico,…alidad... ...realista... ...experiencia... ...sí... ...nació Juan Carlos Soletti... ...en Montevideo... ...el año 1909... ...el apellido... ...suena vagamente a italiano... ...y sin embargo.…
ref_madrid,Madrid,reference,Contexto socio-histórico,…...a tal punto que me acuerdo que... ...un homenaje que me hicieron en el Ateneo... ...de Madrid... ...sí... ...alguien leyó... ...Rosales... ...Luis Rosales... ...mi amigo Luis Rosales.…
ref_san-francisco,San Francisco,reference,Contexto socio-histórico,"…e tal hora a tal hora. Sí, como una oficina, vamos. Como una oficina. Recuerdo que fue en San Francisco, en un hotelucho de San Francisco, donde tuvimos una discusión sobre el tema. Y finalment…"
ref_paraguay-ruta-alternativa,Paraguay (ruta alternativa),reference,Contexto socio-histórico,"…barco para ir a Montevideo. Yo una sola vez que pude ir, tuve que dar toda la vuelta por Paraguay. Entonces yo quería estar en otro país, en otro lugar, que no era ni Buenos Aires ni Mont…"
ref_londres,Londres,reference,Contexto socio-histórico,"…as noches, ¿no? Lo escribía horas y horas. Estábamos en tiempo de guerra. Las noticias de Londres empezaban a llegar de madrugada, por el cambio de horario, ¿no? Por la diferencia de hora…"
ref_estados-unidos,Estados Unidos,reference,Contexto socio-histórico,"…ergüenza de decirlo. Además, este, con mi admiración por Fogner, sigue viva. Yo estuve en Estados Unidos, anduve en las universidades, claro, en las cátedras de la literatura, preferentemente. Y…"
ref_inglaterra,Inglaterra,reference,Contexto socio-histórico,"…anquis, a los americanos. Entonces, todavía no estaban los americanos en la guerra, a los ingleses. Así es como escribió usted su libro, Fogneriano. Ese, ese sí, ese es totalmente Fogneria…"
ref_cracovia-polonia,Cracovia (Polonia),reference,Contexto socio-histórico,"…. No sé si son los polacos o si son húngaros. Es imposible descifrar hasta el título. Ah, Cracovia, sí, sí. Polonia. Polonia. Sí, sí. Bueno, yo qué sé si el individuo me está insultando, ¿…"
ref_francia,Francia,reference,Contexto socio-histórico,"…osas tapas en Norteamérica. Aquí tenemos algunos de sus libros publicados fuera... Sí, en Francia publicaron casi todas las novelas. Y desde luego, a usted no le gusta esta tapa, ¿no? No,…"
ref_espana,España,reference,Contexto socio-histórico,"…tres. Sí. Basado en una historia que me contaron dos anarquistas que habían disparado de España. Y bueno, era una historia contra Negrín, contra el comité de no intervención. Yo estaba…"
