id,label,type,group,note
ref_miguel-de-cervantes-don-quijote-de-la-mancha,Miguel de Cervantes — Don Quijote de la Mancha,reference,Culturales y artísticas,Se alude a tradición clásica española en conjunto.
ref_granma-periodico,Granma (periódico),reference,Culturales y artísticas,Conversación con Fidel en la redacción del periódico.
ref_buque-escuela-chileno-visita-a-la-habana,Buque Escuela chileno (visita a La Habana),reference,Culturales y artísticas,Motiva encuentro con Raúl Castro.
ref_platon-republica-poetas-fuera-de-la-ciudad,Platón — República (poetas fuera de la ciudad),reference,Pensamiento y conocimiento,Cita el pasaje sobre coronar poetas y expulsarlos de la República.
ref_universidad-de-princeton-conferencia-de-fidel-1959,"Universidad de Princeton (conferencia de Fidel, 1959)",reference,Pensamiento y conocimiento,"Edwards lo ve por primera vez en 1959, conferencia de Fidel."
ref_historia-de-la-guerra-del-pacifico-lectura-de-fidel,Historia de la guerra del Pacífico (lectura de Fidel),reference,Pensamiento y conocimiento,Fidel demuestra conocimiento detallado de la historia.
ref_salvador-allende-presidente,Salvador Allende (presidente),reference,Contexto socio-histórico,Reanuda relaciones con Cuba y lo envía como primer diplomático.
ref_restablecimiento-relaciones-chilecuba,Restablecimiento relaciones Chile–Cuba,reference,Contexto socio-histórico,Primera fisura en el bloqueo latinoamericano a Cuba.
ref_oea-bloqueo-a-cuba-1964-excepcion-mexico,OEA — bloqueo a Cuba (1964; excepción México),reference,Contexto socio-histórico,“La OEA estableció el bloqueo… con única excepción de México”.
ref_mexico-excepcion-al-bloqueo,México (excepción al bloqueo),reference,Contexto socio-histórico,Único país que no acató la medida de la OEA.
ref_revolucion-cubana-utopismo-primera-etapa,Revolución cubana (utopismo primera etapa),reference,Contexto socio-histórico,Crítica a estímulos morales sin incentivos materiales.
ref_che-guevara-ministro-de-industria,Che Guevara (ministro de Industria),reference,Contexto socio-histórico,Primera etapa industrializadora que “hasta cierto punto ha fracasado”.
ref_escuela-en-el-campo-politica-educativa,Escuela en el campo (política educativa),reference,Contexto socio-histórico,Niños aprenden junto al cultivo de caña y tabaco.
ref_turismo-norteamericano-pre-revolucion,Turismo norteamericano (pre-revolución),reference,Contexto socio-histórico,La Habana como centro de juego y prostitución antes de 1959.
ref_ausentismo-laboral-sin-incentivos-materiales,Ausentismo laboral (sin incentivos materiales),reference,Contexto socio-histórico,Consecuencia de política de “estímulos morales”.
ref_eberto-padilla-poeta-prision,Eberto Padilla (poeta; prisión),reference,Contexto socio-histórico,Señala el caso como manifestación pública del conflicto.
ref_seguridad-del-estado-obsesion,Seguridad del Estado / obsesión,reference,Contexto socio-histórico,Advierte del paso de seguridad necesaria a obsesión policial.
ref_intentos-de-asesinato-contra-fidel-reconocidos-en-ee-uu,Intentos de asesinato contra Fidel (reconocidos en EE. UU.),reference,Contexto socio-histórico,Dice que después se reconocieron en Estados Unidos.
ref_mercado-comun-europeo-mce-mencion-del-entrevistado,Mercado Común Europeo (MCE) — mención del entrevistado,reference,Contexto socio-histórico,El entrevistador lo menciona al enumerar destinos.
ref_embajada-de-chile-en-lima-cargo-previo,Embajada de Chile en Lima (cargo previo),reference,Contexto socio-histórico,Interés de Fidel por la revolución peruana y por Chile.
ref_revolucion-peruana-militar-nacionalismo,Revolución peruana (militar; nacionalismo),reference,Contexto socio-histórico,Fidel muestra gran interés en Perú y el caso chileno.
ref_deuda-externa-de-chile-negociacion-en-paris,Deuda externa de Chile (negociación en París),reference,Contexto socio-histórico,Embajada en París como frente de negociación con acreedores.
ref_companias-del-cobre-juicios-en-francia,Compañías del cobre (juicios en Francia),reference,Contexto socio-histórico,Procesos contra el Estado chileno tras nacionalización.
ref_cacerolazos-amas-de-casa,Cacerolazos (amas de casa),reference,Contexto socio-histórico,"Impacto del bloqueo en importaciones básicas (trigo, carne, azúcar, café)."
ref_unidad-popular-gobierno,Unidad Popular (gobierno),reference,Contexto socio-histórico,Dificultades internas y externas; efectos en economía.
ref_gonzalez-videla-periodo-de-destierro-de-neruda,González Videla (periodo de destierro de Neruda),reference,Contexto socio-histórico,Neruda regresa del destierro en tiempos de González Videla.
ref_la-familia-edwards-y-el-mercurio-derecha-chilena,La familia Edwards y El Mercurio (derecha chilena),reference,Contexto socio-histórico,Diferentes ramas; leyenda negra; oposición a Edwards escritor.
ref_la-nacion-diario-rival,La Nación (diario rival),reference,Contexto socio-histórico,Joaquín Edwards Bello trabajó como periodista allí.
ref_la-habana-cuba,La Habana (Cuba),reference,Contexto socio-histórico,Ciudad deteriorada; prioridades agrarias de la Revolución.
ref_chile,Chile,reference,Contexto socio-histórico,País de origen y eje de la entrevista.
ref_cuba,Cuba,reference,Contexto socio-histórico,Bloqueo OEA; revolución; políticas agrarias.
ref_mexico-excepcion-al-bloqueo-oea,México (excepción al bloqueo OEA),reference,Contexto socio-histórico,No acató la resolución de 1964.
ref_peru-embajada-chilena-revolucion-militar,Perú (Embajada chilena; revolución militar),reference,Contexto socio-histórico,Cargo previo de Edwards; interés de Fidel.
ref_paris-embajada-memorias-de-neruda,París (Embajada; memorias de Neruda),reference,Contexto socio-histórico,Sede de la embajada con Neruda; anécdotas literarias.
ref_madrid-arguelles-libreros-de-viejo,Madrid (Argüelles; libreros de viejo),reference,Contexto socio-histórico,Neruda: libreros de viejo; ediciones de Quevedo.
ref_barcelona-residencia-del-boom,Barcelona (residencia del boom),reference,Contexto socio-histórico,Residencia de muchos autores del boom; vínculos no cortados.
ref_londres-cosmopolitismo-del-boom,Londres (cosmopolitismo del boom),reference,Contexto socio-histórico,Geografías errantes de la generación.
ref_lima-residencia-temporal-inicio-de-novela,Lima (residencia temporal; inicio de novela),reference,Contexto socio-histórico,Edwards inició una novela en Lima en 1970.
ref_caracas-itinerario-de-autores,Caracas (itinerario de autores),reference,Contexto socio-histórico,Listado de ciudades que frecuenta la generación.
ref_mexico-ciudad-y-pais-literarios,México (ciudad y país literarios),reference,Contexto socio-histórico,Red cultural hispanoamericana.
ref_belgica-destino-diplomatico,Bélgica (destino diplomático),reference,Contexto socio-histórico,Parte del itinerario profesional.
ref_francia-embajadas-y-redes,Francia (embajadas y redes),reference,Contexto socio-histórico,Embajada; negociación de deuda; juicio del cobre.
ref_europa-cosmopolitismo,Europa (cosmopolitismo),reference,Contexto socio-histórico,Influencia francesa/inglesa; cosmopolitismo del boom.
ref_congreso-cultural-de-la-habana-1968,Congreso Cultural de La Habana (1968),reference,Contexto socio-histórico,Edwards viaja en 1968 y forma parte de un jurado.
ref_bloqueo-latinoamericano-a-cuba-1964,Bloqueo latinoamericano a Cuba (1964),reference,Contexto socio-histórico,"Casi total, salvo México."
ref_visita-del-buque-escuela-chileno-a-cuba,Visita del buque escuela chileno a Cuba,reference,Contexto socio-histórico,Encuentro con Raúl Castro en ese marco.
ref_unidad-popular-huelgas-y-protestas-cacerolas,Unidad Popular: huelgas y protestas (cacerolas),reference,Contexto socio-histórico,Impacto del bloqueo y la deuda en la vida diaria.
ref_prision-de-eberto-padilla-1971,Prisión de Eberto Padilla (1971),reference,Contexto socio-histórico,El caso se menciona como hito del conflicto con escritores.
ref_familia-edwards-clan-ramas,Familia Edwards (clan; ramas),reference,Personales y biográficas,"Diversas ramas: una ligada a El Mercurio, otra a letras (Joaquín Edwards Bello)."
ref_joaquin-edwards-bello-escritor-y-periodista,Joaquín Edwards Bello (escritor y periodista),reference,Culturales y artísticas,Cita su humor sobre el “imperio de los Edwards” y su trabajo en La Nación.
ref_andres-bello-gramatico-e-intelectual,Andrés Bello (gramático e intelectual),reference,Culturales y artísticas,Se menciona filiación de otra rama (no la de Jorge Edwards).
ref_cosmopolitismo-de-la-generacion-del-boom,Cosmopolitismo de la generación del boom,reference,Culturales y artísticas,"Se alimenta de múltiples tradiciones (inglesa, italiana, norteamericana, española)."
