source,target,relation
ref_aprendizaje_de_aleman_1916_para_leer_a_schopenhauer,categoria_pensamiento_y_conocimiento,belongs_to
ref_estudio_de_anglosajon_ingles_antiguo,categoria_pensamiento_y_conocimiento,belongs_to
ref_estudio_de_islandes,categoria_pensamiento_y_conocimiento,belongs_to
ref_no_nacionalista_no_peronista_no_comunista,categoria_contexto_sociohistorico,belongs_to
ref_peronismo_prision_de_la_madre_silencio_social,categoria_contexto_sociohistorico,belongs_to
ref_guerra_jordanista_asesinato_de_urquiza_el_caudillo,categoria_contexto_sociohistorico,belongs_to
ref_regimen_innombrable_alusion,categoria_contexto_sociohistorico,belongs_to
ref_espana,categoria_contexto_sociohistorico,belongs_to
ref_estados_unidos,categoria_contexto_sociohistorico,belongs_to
ref_japon,categoria_contexto_sociohistorico,belongs_to
ref_israel_hebreo,categoria_contexto_sociohistorico,belongs_to
ref_rusia_ruso,categoria_contexto_sociohistorico,belongs_to
ref_islandia_islandes,categoria_contexto_sociohistorico,belongs_to
ref_china_deseo_de_viajar,categoria_contexto_sociohistorico,belongs_to
ref_india_deseo_de_viajar,categoria_contexto_sociohistorico,belongs_to
ref_austin_texas,categoria_contexto_sociohistorico,belongs_to
ref_ginebra_suiza,categoria_contexto_sociohistorico,belongs_to
ref_suiza,categoria_contexto_sociohistorico,belongs_to
ref_palma_de_mallorca,categoria_contexto_sociohistorico,belongs_to
ref_barcelona_cafe_colonial,categoria_contexto_sociohistorico,belongs_to
ref_buenos_aires_palermo_recoleta,categoria_contexto_sociohistorico,belongs_to
ref_palermo_arrabal,categoria_contexto_sociohistorico,belongs_to
ref_recoleta_buenos_aires,categoria_contexto_sociohistorico,belongs_to
ref_junin_frontera,categoria_contexto_sociohistorico,belongs_to
ref_parana_entre_rios,categoria_contexto_sociohistorico,belongs_to
ref_entre_rios,categoria_contexto_sociohistorico,belongs_to
ref_peru_muerte_de_pizarro_husares_del_peru,categoria_contexto_sociohistorico,belongs_to
ref_edimburgo,categoria_contexto_sociohistorico,belongs_to
ref_premio_nobel_alusion_a_estocolmo,categoria_contexto_sociohistorico,belongs_to
ref_mitologia_nordica_odin_thor_ragnarok,categoria_culturales_y_artisticas,belongs_to
ref_compadrito_cuchillero_orillero,categoria_culturales_y_artisticas,belongs_to
ref_nicolas_paredes_cuchillero,categoria_culturales_y_artisticas,belongs_to
