id,label,type,group,note
ref_zona-sagrada,Zona sagrada,reference,Culturales y artísticas,…e y que escriba la novela conmigo con posterioridad ha publicado Carlos Fuentes Zona Sagrada está aquí Zona Sagrada 1967 ya dijimos antes que Cambio de piel tuvo el premio…
ref_terra-nostra,Terra Nostra,reference,Culturales y artísticas,"…deberán pensar en decir lo propio cuando lean o hayan leído o terminen de leer Terra Nostra, que es la última obra de Carlos Fuentes. Carlos, que nació en 1928 en México,…"
ref_todos-los-gatos-son-pardos-teatro,Todos los gatos son pardos (teatro),reference,Culturales y artísticas,…la y a la literatura de nuestra lengua creo que si nos quedamos alguno por aquí todos los gatos son pardos esto es teatro también me parece si eso es la conquista precisamente sobre Cort…
ref_el-tuerto-es-rey-teatro,El tuerto es rey (teatro),reference,Culturales y artísticas,…sus obras más características como como hombre de teatro es esta cuyo título es El tuerto es rey esta obra se estrenó en Viena en 1970 y creo que María Casares estuvo en el ele…
ref_tiempo-mexicano-ensayo,Tiempo mexicano (ensayo),reference,Culturales y artísticas,…para detallar este es uno de ellos Casa con dos puertas este que hemos mostrado Tiempo mexicano es otro en este aborda uno de los temas que en este momento son una de las gran…
ref_casa-con-dos-puertas-ensayo,Casa con dos puertas (ensayo),reference,Culturales y artísticas,…una manera que nos gustaría tener más tiempo para detallar este es uno de ellos Casa con dos puertas este que hemos mostrado Tiempo mexicano es otro en este aborda uno de los temas…
ref_la-nueva-novela-hispanoamericana-ensayo,La nueva novela hispanoamericana (ensayo),reference,Culturales y artísticas,
ref_debajo-del-volcan-adaptacion-frustrada,Debajo del volcán (adaptación frustrada),reference,Culturales y artísticas,"…te no, en realidad trabajé un poco más con él en una adaptación imposible la de debajo del volcán la novela de Malcolm Lowry pero a los dos meses de trabajo Buñuel dijo esta es…"
ref_ciudadano-kane-orson-welles,Ciudadano Kane (Orson Welles),reference,Culturales y artísticas,"…0 años, estábamos en Nueva York, y mi padre me tomó de la mano y me llevó a ver el ciudadano Kane de Orson Welles. En ese momento para mí se abrió un mundo, en ese momento decidí ser novelista.…"
ref_luis-bunuel-influencia-y-amistad,Luis Buñuel (influencia y amistad),reference,Culturales y artísticas,"…ra, con Luis Recasensiches, con Enrique Díez Canedo, con Giner de los Ríos, con Buñuel, que llegó en esos momentos a México, con todos los escritores radicados en Méx…"
ref_eisenstein,Eisenstein,reference,Culturales y artísticas,…ollo del socialismo y es lo que entendieron y vieron en su momento Mayakovsky o Eisenstein o Meyerhold o Pudovkin el realismo socialista cortó este proceso y al hacerlo d…
ref_meyerhold,Meyerhold,reference,Culturales y artísticas,…alismo y es lo que entendieron y vieron en su momento Mayakovsky o Eisenstein o Meyerhold o Pudovkin el realismo socialista cortó este proceso y al hacerlo dejó desnuda…
ref_pudovkin,Pudovkin,reference,Culturales y artísticas,…lo que entendieron y vieron en su momento Mayakovsky o Eisenstein o Meyerhold o Pudovkin el realismo socialista cortó este proceso y al hacerlo dejó desnuda a la Unión…
ref_miguel-de-cervantes-don-quijote,Miguel de Cervantes / Don Quijote,reference,Culturales y artísticas,"…ue para mí la más grande revelación literaria ocurrió a los 12 años, cuando leí Don Quijote por primera vez, y desde entonces es un libro que leo todos los años. Sin falta…"
ref_miguel-de-cervantes-autor,Miguel de Cervantes (autor),reference,Culturales y artísticas,…que en ese libro tú descubres muchas cosas de ese libro y de las intenciones de Cervantes. Pero estoy seguro que cualquier lector de Cervantes que se propusiera escribir…
ref_julio-verne,Julio Verne,reference,Culturales y artísticas,"…a infancia del mundo hispánico y del mundo anglosajón. Y pues sí, fui lector de Julio Verne y de Alejandro Dumas y de Stevenson y de los Pardayan, todo esto de niño, sí. ¿…"
ref_alejandro-dumas,Alejandro Dumas,reference,Culturales y artísticas,"…ndo hispánico y del mundo anglosajón. Y pues sí, fui lector de Julio Verne y de Alejandro Dumas y de Stevenson y de los Pardayan, todo esto de niño, sí. ¿Y los primeros descub…"
ref_robert-louis-stevenson,Robert Louis Stevenson,reference,Culturales y artísticas,"…undo anglosajón. Y pues sí, fui lector de Julio Verne y de Alejandro Dumas y de Stevenson y de los Pardayan, todo esto de niño, sí. ¿Y los primeros descubrimientos en cu…"
ref_michel-zevaco-los-pardaillan,Michel Zévaco (Los Pardaillan),reference,Culturales y artísticas,"…co uno solo de estos libros. ¿Qué son? Pues entonces ahí hablaba de Dumas y los Pardayan y Sébaco. Sí, cambian los libros de la infancia de una cultura a otra, ¿verdad? Yo tuve…"
ref_john-gerassi-biografo-de-sartre,John Gerassi (biógrafo de Sartre),reference,Culturales y artísticas,"…cosas que te merecen? Yo creo que leí lo que tú a los niños. Hay un amigo mío, Gerassi, que es hijo de un pintor español también emigrado después de la Guerra Civil,…"
ref_jean-paul-sartre,Jean-Paul Sartre,reference,Culturales y artísticas,"…también emigrado después de la Guerra Civil, que está haciendo la biografía de Sartre, pero él es un muchacho que creció en los Estados Unidos, donde fue su padre. E…"
ref_stendhal-codigo-civil-napoleonico,Stendhal (código civil napoleónico),reference,Culturales y artísticas,"…e era importante para un escritor conocer el derecho, que no le faltaba razón a Stendhal cuando decía que el mejor modelo para un novelista es el código civil napoleóni…"
ref_pablo-picasso-dibujo-clasico,Pablo Picasso (dibujo clásico),reference,Culturales y artísticas,"…a forma, que él es indispensable al novelista y casi diría a cualquier artista. Picasso era un extraordinario dibujante clásico que era dueño de la forma a efecto de v…"
ref_honore-de-balzac-cesar-birotteau,Honoré de Balzac (César Birotteau),reference,Culturales y artísticas,"…l, don Manuel, no menta, no entiendo nada absolutamente. Me decía, no, léete el César Virotó de Balzac y entenderás todo lo que es el derecho mercantil. Pero en efecto, cua…"
ref_octavio-paz,Octavio Paz,reference,Culturales y artísticas,"…ue nuestra herencia española es valiosísima, y no podemos echarla por la borda. Octavio Paz ha sido sumamente útil en este sentido también, porque es el primer gran poeta…"
ref_borges,Borges,reference,Culturales y artísticas,"…te, estoy hablando de los padres de la literatura moderna de la América Latina, Borges, Carpantier, Ponetti, todos hemos tenido una conciencia muy clara de que no som…"
ref_onetti,Onetti,reference,Culturales y artísticas,"…los padres de la literatura moderna de la América Latina, Borges, Carpantier, Ponetti, todos hemos tenido una conciencia muy clara de que no somos la culminación de…"
ref_carpentier,Carpentier,reference,Culturales y artísticas,"…y hablando de los padres de la literatura moderna de la América Latina, Borges, Carpantier, Ponetti, todos hemos tenido una conciencia muy clara de que no somos la culmin…"
ref_vargas-llosa,Vargas Llosa,reference,Culturales y artísticas,…cribe en Cuba un capítulo Alejo Carpantía en Argentina uno Cortázar en Perú uno Vargas Llosa etcétera eso por lo menos es muy bonito y suena muy bien antes de cambio de pie…
ref_garcia-marquez,García Márquez,reference,Culturales y artísticas,…istintos capítulos iría más allá y diría repitiendo una observación de mi amigo García Márquez que en realidad en América Latina estamos escribiendo una sola novela con disti…
ref_cortazar,Cortázar,reference,Culturales y artísticas,…ntos capítulos que escribe en Cuba un capítulo Alejo Carpantía en Argentina uno Cortázar en Perú uno Vargas Llosa etcétera eso por lo menos es muy bonito y suena muy bi…
ref_rulfo-pedro-paramo-mencion,"Rulfo (Pedro Páramo, mención)",reference,Culturales y artísticas,
ref_siqueiros-pintor-leyo-novela-juvenil,Siqueiros (pintor; leyó novela juvenil),reference,Culturales y artísticas,"…era niño, cuando tenía 14 años, algo así. No tuvo más que un lector esa novela, Siqueiros, el pintor Siqueiros. Ah, sí. Estaba entonces pintando los murales de Chillán,…"
ref_juan-jose-arreola-los-presentes,Juan José Arreola / Los Presentes,reference,Culturales y artísticas,"…Aura, en novelas de tipo fantástico, necrofílico, sí, algo había, sí. En 1954, Juan José Arreol había fundado la editoría Los Presentes, en la que dio cabida a los jóvenes esc…"
ref_chac-mool-cuento-en-antologia,Chac Mool (cuento en antología),reference,Culturales y artísticas,…aban de dar validez literaria al tema mitológico se dice que el mejor cuento es Chao Mol que está incluido en la famosa antología del cuento mexicano Chao Mol es el dio…
ref_malcolm-lowry-bajo-el-volcan,Malcolm Lowry (Bajo el volcán),reference,Culturales y artísticas,…oco más con él en una adaptación imposible la de debajo del volcán la novela de Malcolm Lowry pero a los dos meses de trabajo Buñuel dijo esta es una novela imposible de ada…
ref_antonio-tobar-critico,Antonio Tobar (crítico),reference,Culturales y artísticas,…rle a Carlos que me parece que no lo sabe que así como con respecto al anterior Antonio Tobar había escrito cosas maravillosas la epopeya de un hombre de una pareja o de dos…
ref_tobar-resenas-sobre-terra-nostra,Tobar: reseñas sobre Terra Nostra,reference,Culturales y artísticas,…rlos que me parece que no lo sabe que así como con respecto al anterior Antonio Tobar había escrito cosas maravillosas la epopeya de un hombre de una pareja o de dos…
ref_platon-la-republica,Platón — La República,reference,Pensamiento y conocimiento,"…s decía, en vez de rellenarnos de teorías, vamos a leer seriamente tres libros, La República de Platón, El Príncipe de Maquiavelo y El Contrato Social de Rousseau, con eso basta. Yo…"
ref_maquiavelo-el-principe,Maquiavelo — El Príncipe,reference,Pensamiento y conocimiento,"…narnos de teorías, vamos a leer seriamente tres libros, La República de Platón, El Príncipe de Maquiavelo y El Contrato Social de Rousseau, con eso basta. Yo decía siempre, yo con lo qu…"
ref_rousseau-el-contrato-social,Rousseau — El contrato social,reference,Pensamiento y conocimiento,"…eer seriamente tres libros, La República de Platón, El Príncipe de Maquiavelo y El Contrato Social de Rousseau, con eso basta. Yo decía siempre, yo con lo que no puedo es con el derecho merc…"
ref_escolastica-mundo-tridentino-de-felipe-ii,Escolástica (mundo tridentino de Felipe II),reference,Pensamiento y conocimiento,
ref_catolicismo-cultura-nocion-de-pecado,Catolicismo (cultura; noción de pecado),reference,Pensamiento y conocimiento,
ref_codigo-civil-napoleonico-modelo-estructural,Código civil napoleónico (modelo estructural),reference,Pensamiento y conocimiento,"…ltaba razón a Stendhal cuando decía que el mejor modelo para un novelista es el código civil napoleónico, que hay un problema de estructura, de lógica, de forma, de lógica sí, incluso…"
ref_derecho-mercantil-balzac-como-via,Derecho mercantil (Balzac como vía),reference,Pensamiento y conocimiento,"…de Rousseau, con eso basta. Yo decía siempre, yo con lo que no puedo es con el derecho mercantil, don Manuel, no menta, no entiendo nada absolutamente. Me decía, no, léete el C…"
ref_unam-implicito-escuela-de-derecho-en-mexico,UNAM (implícito: Escuela de Derecho en México),reference,Pensamiento y conocimiento,"…echo me dio en gran medida el conocimiento de las formas a violar. Regresé a la Escuela de Derecho en México, tuve la enorme ventaja de conocer a un gran maestro español, un refugiado de l…"
ref_universidad-de-sevilla-pedroso-rector,Universidad de Sevilla (Pedroso rector),reference,Pensamiento y conocimiento,"…de la inmigración republicana, don Manuel Pedroso, que había sido rector de la Universidad de Sevilla, un gran internacionalista, un hombre que realmente formó una generación de mex…"
ref_british-council,British Council,reference,Pensamiento y conocimiento,
ref_oit-organizacion-internacional-del-trabajo,OIT (Organización Internacional del Trabajo),reference,Pensamiento y conocimiento,
ref_nacionalizacion-del-petroleo-1938-por-lazaro-cardenas,Nacionalización del petróleo (1938) por Lázaro Cárdenas,reference,Contexto socio-histórico,"…iliación mexicana, de mi pertenencia a una cultura. Esto vino del momento de la nacionalización del petróleo por Lázaro Cárdenas, el presidente Cárdenas, en 1938. Hasta ese momento yo era un niño querido en m…"
ref_alvaro-obregon-asesinato-1928,Álvaro Obregón (asesinato 1928),reference,Contexto socio-histórico,"…esa juventud tuya, la situación en México, ¿cuál era? Mira, yo nací el año del asesinato del presidente electo Álvaro Obregón, gracias al cual se impuso el maximato del jefe máximo de la revolución, Plutar…"
ref_plutarco-elias-calles-maximato,Plutarco Elías Calles (maximato),reference,Contexto socio-histórico,"…bregón, gracias al cual se impuso el maximato del jefe máximo de la revolución, Plutarco, Elías Calles, y la fundación del Partido Nacional Revolucionario, que con el tiempo llegara…"
ref_partido-nacional-revolucionario-pri,Partido Nacional Revolucionario → PRI,reference,Contexto socio-histórico,
ref_articulo-27-constitucional-subsuelo,Artículo 27 constitucional (subsuelo),reference,Contexto socio-histórico,"…staban en contra de la aplicación de la Constitución Mexicana, notablemente del artículo 27, que preveía la nacionalización de las riquezas del subsuelo, en contra de la r…"
ref_reforma-agraria,Reforma agraria,reference,Contexto socio-histórico,"…7, que preveía la nacionalización de las riquezas del subsuelo, en contra de la reforma agraria, que afectaba a muchos intereses norteamericanos, y al mismo tiempo una unidad…"
ref_movimiento-estudiantil-de-1968-y-tlatelolco-2-de-octubre,Movimiento estudiantil de 1968 y Tlatelolco (2 de octubre),reference,Contexto socio-histórico,"…roletaria mexicana. No pudo contestar más que con el crimen, con la matanza, el 2 de octubre de 68 en Tlatelolco, en la Plaza de las Tres Culturas. La respuesta política vino más tarde con el…"
ref_luis-echeverria-apertura-democratica,Luis Echeverría (apertura democrática),reference,Contexto socio-histórico,"…cos. Hace muy, muy poco, hace tres o cuatro años, hice un viaje en avión con el presidente Luis Echeverría a algunas regiones indígenas del estado de Jalisco, donde viven los indios huic…"
ref_jose-lopez-portillo-reforma-politica-legalizacion-de-partidos,José López Portillo (reforma política; legalización de partidos),reference,Contexto socio-histórico,"…n México, es decir, que ya es un hecho, que es un acierto del actual presidente López Portillo y que consiste en legalizar a todos los partidos de oposición que como simples…"
ref_partido-comunista-mexicano-legalizacion,Partido Comunista Mexicano (legalización),reference,Contexto socio-histórico,"…de presión venían existiendo pues de 20 años para acá, ¿verdad? Entre ellos el Partido Comunista Mexicano, el Partido Mexicano de los Trabajadores, el Partido Socialista de los Trabajad…"
ref_partido-mexicano-de-los-trabajadores,Partido Mexicano de los Trabajadores,reference,Contexto socio-histórico,"…ues de 20 años para acá, ¿verdad? Entre ellos el Partido Comunista Mexicano, el Partido Mexicano de los Trabajadores, el Partido Socialista de los Trabajadores, grupos de derecha como el Partido S…"
ref_partido-socialista-de-los-trabajadores,Partido Socialista de los Trabajadores,reference,Contexto socio-histórico,"…llos el Partido Comunista Mexicano, el Partido Mexicano de los Trabajadores, el Partido Socialista de los Trabajadores, grupos de derecha como el Partido Sinarquista. Todos ellos van a obtener la le…"
ref_partido-sinarquista,Partido Sinarquista,reference,Contexto socio-histórico,"…bajadores, el Partido Socialista de los Trabajadores, grupos de derecha como el Partido Sinarquista. Todos ellos van a obtener la legalización y una participación más efectiva en…"
ref_peronismo-argentina,Peronismo (Argentina),reference,Contexto socio-histórico,"…ra extraordinaria. Me tocó enseguida ir a Buenos Aires y asistir al ascenso del peronismo. Esta fue una experiencia desagradable de mi juventud, porque el ministro de Ed…"
ref_hugo-wast-ministro-de-educacion-martinez-subiria,Hugo Wast (ministro de Educación; Martínez Subiría),reference,Contexto socio-histórico,"…ra en aquel momento un insulso novelista de cierto éxito popular que se llamaba Hugo Wast. Su verdadero nombre era Martínez Subiría. Entonces el señor Wast, como ministr…"
ref_canto-1-2-3-4-tenemos-peron-para-rato,Canto: 1-2-3-4 tenemos Perón para rato,reference,Contexto socio-histórico,"…que contestar automáticamente, ¡Esparta! Había que cantar estos estribillos de 1, 2, 3, 4, tenemos Perón para rato. Había que contestar a una pregunta del profesor, ¿quiénes son los hombres más…"
ref_felipe-gonzalez-lider-joven,Felipe González (líder joven),reference,Contexto socio-histórico,"…reflexión política y de previsión hacia el futuro, que un dirigente joven como Felipe González, en fin, el propio rey, ha demostrado ser un hombre de una ductilidad, de una i…"
ref_adolfo-suarez-transicion,Adolfo Suárez (transición),reference,Contexto socio-histórico,"…ber caminado juntos y darnos en vez de quitarnos, ¿verdad? Pues, yo creo que el presidente Suárez tiene algo del conde de Arana, de esa capacidad de reflexión política y de prev…"
ref_rey-juan-carlos-i,Rey Juan Carlos I,reference,Contexto socio-histórico,"…previsión hacia el futuro, que un dirigente joven como Felipe González, en fin, el propio rey, ha demostrado ser un hombre de una ductilidad, de una inteligencia política ex…"
ref_conde-de-aranda-commonwealth-hispanica,Conde de Aranda (Commonwealth hispánica),reference,Contexto socio-histórico,"…contrar gente similar. Yo tengo una especie de héroe político español que es el conde de Arana, que le insistió a Carlos IV que había que adelantarse a los previsibles movimi…"
ref_andre-malraux-opinion-sobre-espana,André Malraux (opinión sobre España),reference,Contexto socio-histórico,"…española. Yo he escrito un libro sobre esto, ¿verdad? No hay tal determinismo. Malrón me decía antes de morir que él temía mucho que España, por su carácter nacional…"
ref_marxismo-y-realismo-socialista-critica,Marxismo y realismo socialista (crítica),reference,Contexto socio-histórico,…que la unión soviética ha dado a sus escritores así como los dogmas del llamado realismo socialista ¿por qué? creo que hay una perversión absoluta del del socialismo Michel Foucau…
ref_michel-foucault-quiebra-de-la-esperanza,Michel Foucault (quiebra de la esperanza),reference,Contexto socio-histórico,…alista ¿por qué? creo que hay una perversión absoluta del del socialismo Michel Foucault tú sabes ha hablado mucho en meses recientes de una quiebra de la esperanza y E…
ref_edgar-morin-nouvel-observateur,Edgar Morin (Nouvel Observateur),reference,Contexto socio-histórico,…t tú sabes ha hablado mucho en meses recientes de una quiebra de la esperanza y Edgar Morán se pregunta en el último número del Núbel Observator si es posible seguirse lla…
ref_union-sovietica-democracias-populares,Unión Soviética / democracias populares,reference,Contexto socio-histórico,…hablar de que Carlos Fuentes ha criticado con frecuencia el tratamiento que la unión soviética ha dado a sus escritores así como los dogmas del llamado realismo socialista ¿p…
ref_mayakovski-vanguardia-sovietica,Mayakovski (vanguardia soviética),reference,Contexto socio-histórico,…so del desarrollo del socialismo y es lo que entendieron y vieron en su momento Mayakovsky o Eisenstein o Meyerhold o Pudovkin el realismo socialista cortó este proceso y…
ref_mexicoespana-exilio-republicano-intelectuales,México–España: exilio republicano (intelectuales),reference,Contexto socio-histórico,"…tuve la enorme ventaja de conocer a un gran maestro español, un refugiado de la inmigración republicana, don Manuel Pedroso, que había sido rector de la Universidad de Sevilla, un gra…"
ref_niceto-alcala-zamora-mencionado-como-profesor-en-mexico,Niceto Alcalá-Zamora (mencionado como profesor en México),reference,Contexto socio-histórico,"…cto en la facultad de Derecho, que es donde yo estudié, con Manuel Pedroso, con Niceto Alcalá y Zamora, con Luis Recasensiches, con Enrique Díez Canedo, con Giner de los Ríos, con Bu…"
ref_luis-recasens-siches,Luis Recaséns Siches,reference,Contexto socio-histórico,"…o, que es donde yo estudié, con Manuel Pedroso, con Niceto Alcalá y Zamora, con Luis Recasensiches, con Enrique Díez Canedo, con Giner de los Ríos, con Buñuel, que llegó en esos…"
ref_enrique-diez-canedo,Enrique Díez-Canedo,reference,Contexto socio-histórico,"…ié, con Manuel Pedroso, con Niceto Alcalá y Zamora, con Luis Recasensiches, con Enrique Díez Canedo, con Giner de los Ríos, con Buñuel, que llegó en esos momentos a México, con to…"
ref_institucion-libre-de-ensenanza-giner-de-los-rios,Institución Libre de Enseñanza (Giner de los Ríos),reference,Contexto socio-histórico,"…on Niceto Alcalá y Zamora, con Luis Recasensiches, con Enrique Díez Canedo, con Giner de los Ríos, con Buñuel, que llegó en esos momentos a México, con todos los escritores radi…"
ref_emilio-prados,Emilio Prados,reference,Contexto socio-histórico,"…llegó en esos momentos a México, con todos los escritores radicados en México, Emilio Prados, Luis Cernuda, Manuel Alto Laguirre, Garfias, tanta gente que se hizo mexicana…"
ref_manuel-altolaguirre,Manuel Altolaguirre,reference,Contexto socio-histórico,"…ico, con todos los escritores radicados en México, Emilio Prados, Luis Cernuda, Manuel Alto Laguirre, Garfias, tanta gente que se hizo mexicana y nos hizo españoles, nos hizo enten…"
ref_pedro-garfias,Pedro Garfias,reference,Contexto socio-histórico,"…ritores radicados en México, Emilio Prados, Luis Cernuda, Manuel Alto Laguirre, Garfias, tanta gente que se hizo mexicana y nos hizo españoles, nos hizo entender mejor…"
ref_montevideo,Montevideo,reference,Contexto socio-histórico,"…odo del hemisferio americano durante mi infancia. Estuve de muy, muy pequeño en Montevideo, en Río de Janeiro, donde tuve mi primer contacto con la literatura en las rodi…"
ref_rio-de-janeiro,Río de Janeiro,reference,Contexto socio-histórico,"…rio americano durante mi infancia. Estuve de muy, muy pequeño en Montevideo, en Río de Janeiro, donde tuve mi primer contacto con la literatura en las rodillas de don Alfonso…"
ref_washington-dc,"Washington, D.C.",reference,Contexto socio-histórico,"…el embajador nuestro, mi padre el secretario de la embajada. Posteriormente en Washington, donde pasé ocho años y me hice totalmente bilingüe, y tuve, por cierto, una in…"
ref_nueva-york,Nueva York,reference,Contexto socio-histórico,"…e los días más importantes de mi vida fue cuando tenía yo 10 años, estábamos en Nueva York, y mi padre me tomó de la mano y me llevó a ver el ciudadano Kane de Orson Well…"
ref_santiago-de-chile,Santiago de Chile,reference,Contexto socio-histórico,"…a una nación, a su cultura y a su historia en ese momento. Posteriormente fui a Santiago de Chile, donde procedí mis estudios, cosa que fue muy importante para mí, porque fue vo…"
ref_buenos-aires,Buenos Aires,reference,Contexto socio-histórico,"…ciencia, la politización de la gente era extraordinaria. Me tocó enseguida ir a Buenos Aires y asistir al ascenso del peronismo. Esta fue una experiencia desagradable de mi…"
ref_ciudad-de-mexico,Ciudad de México,reference,Contexto socio-histórico,"…que molestó, irritó y tuvo tanta repercusión en México porque yo podía ver a la ciudad de México y podía ver el fenómeno histórico mexicano con una distancia que no tenían mis…"
ref_ginebra,Ginebra,reference,Contexto socio-histórico,"…yo tenía que ser licenciado, me resistí a esto, pedí venir a Europa, estudié en Ginebra, estudié en Suiza, supe entender en Suiza que era importante para un escritor c…"
ref_suiza,Suiza,reference,Contexto socio-histórico,"…enciado, me resistí a esto, pedí venir a Europa, estudié en Ginebra, estudié en Suiza, supe entender en Suiza que era importante para un escritor conocer el derecho,…"
ref_paris,París,reference,Contexto socio-histórico,"…volvió recientemente y ha cesado a petición propia como embajador de México en París hace unos meses, a raíz del nombramiento del nuevo embajador de México en Españ…"
ref_espana,España,reference,Contexto socio-histórico,"…París hace unos meses, a raíz del nombramiento del nuevo embajador de México en España. Carlos, bienvenido, muchas gracias. Teníamos el deseo hace mucho tiempo de con…"
