id,label,type,group,note
ref_luna-silvestre-primer-poemario,Luna silvestre (primer poemario),reference,Culturales y artísticas,"…por él, Cuadernos del Valle de México. Sí. Y está preparando su libro, que aparece más o menos por esa fecha, Luna Silvestre, primer libro de poemas. Sí, es un libro que hay, en el cual hay ecos de estos poetas, y probablemente tambié…"
ref_taller-revista,Taller (revista),reference,Culturales y artísticas,"…n Tirano Banderas, digamos las cosas. En el año 1938 regresa, después de su viaje a España a México, funda la revista Taller. Aquí tenemos un bache en nuestras notas hasta 1943 en que aparece otra revista, El Hijo Pródigo. Parece que…"
ref_el-hijo-prodigo-revista,El Hijo Pródigo (revista),reference,Culturales y artísticas,"…ico, funda la revista Taller. Aquí tenemos un bache en nuestras notas hasta 1943 en que aparece otra revista, El Hijo Pródigo. Parece que estos son años en los cuales Octavio vive difícilmente, según ha revelado en algunas declaracione…"
ref_poesia-en-voz-alta-teatro-experimental,Poesía en Voz Alta (teatro experimental),reference,Culturales y artísticas,…dicta en la Universidad de México más o menos por el 55 en que crea también un teatro experimental denominado Poesía en Voz Alta. Del 59 al 62 nuevamente en París. Entre otras cosas firma un manifiesto ante la crisis del sistema político…
ref_ruben-dario,Rubén Darío,reference,Culturales y artísticas,"…leí, bueno, leíamos mucho, mi primo y yo, libros españoles, libros hispanoamericanos también, por ejemplo, a Darío, a Nervo, a Becker, y luego a todos los novelistas españoles del siglo XIX, algunos de ellos realmente abomin…"
ref_amado-nervo,Amado Nervo,reference,Culturales y artísticas,"…no, leíamos mucho, mi primo y yo, libros españoles, libros hispanoamericanos también, por ejemplo, a Darío, a Nervo, a Becker, y luego a todos los novelistas españoles del siglo XIX, algunos de ellos realmente abominables, co…"
ref_gustavo-adolfo-becquer,Gustavo Adolfo Bécquer,reference,Culturales y artísticas,"…os mucho, mi primo y yo, libros españoles, libros hispanoamericanos también, por ejemplo, a Darío, a Nervo, a Becker, y luego a todos los novelistas españoles del siglo XIX, algunos de ellos realmente abominables, como Pérez,…"
ref_miguel-de-cervantes,Miguel de Cervantes,reference,Culturales y artísticas,"…nado los premios más importantes, el más grande que se da en la escritura en nuestro idioma, que es el premio Cervantes, y el más grande que se da en el mundo a los grandes creadores de literatura, que es el premio Nobel. Mi visi…"
ref_lope-de-vega,Lope de Vega,reference,Culturales y artísticas,"…s, como Pérez, y finalmente, claro, a los clásicos, a Cervantes y también al teatro. Yo descubrí el teatro en Lope y en Calderón. Y también descubrí la versificación, cómo hacer versos en Lope y en Calderón. Me interesaba en…"
ref_calderon-de-la-barca,Calderón de la Barca,reference,Culturales y artísticas,"…rez, y finalmente, claro, a los clásicos, a Cervantes y también al teatro. Yo descubrí el teatro en Lope y en Calderón. Y también descubrí la versificación, cómo hacer versos en Lope y en Calderón. Me interesaba en aquella época…"
ref_benito-perez-galdos,Benito Pérez Galdós,reference,Culturales y artísticas,"…beral, luchó contra la intervención francesa, y además fue un escritor. Fue un gran admirador, por cierto, de Galdós. Y en mi casa había dos o tres cartas de Galdós, cartas breves, en las que un gran escritor contesta a un adm…"
ref_luis-de-gongora,Luis de Góngora,reference,Culturales y artísticas,"…res, por ejemplo, Cigüenza y Góngora, un sabio mexicano, de fines del XVII, que era sobrino nada menos que de don Luis de Góngora, y él tenía mucha, insistía mucho cada vez que escribía algo, algunos manifiestos, por ejemplo, que escribió…"
ref_siguenza-y-gongora,Sigüenza y Góngora,reference,Culturales y artísticas,"…III, y en parte el XIX, fue la escuela de los jesuitas, y ahí estudiaron mexicanos muy ilustres, por ejemplo, Cigüenza y Góngora, un sabio mexicano, de fines del XVII, que era sobrino nada menos que de don Luis de Góngora, y él tenía much…"
ref_gerardo-diego,Gerardo Diego,reference,Culturales y artísticas,"…en Cernudes, Salinas, toda esta generación me deslumbró. El primer contacto fue a través de una antología de Gerardo Diego. La famosa antología de Gerardo Diego. Y, claro, después hubo publicaciones en México de poetas españoles. Po…"
ref_fabula-de-x-y-z-gerardo-diego,Fábula de X y Z (Gerardo Diego),reference,Culturales y artísticas,"…ico de poetas españoles. Por ejemplo, se publicó en México un poema que me sigue encantando de Gerardo Diego, Fábula de X y Z. Es uno de los intentos más perfectos, diríamos, de creacionismo, unido a la retórica del XVII. En el año 193…"
ref_rafael-alberti,Rafael Alberti,reference,Culturales y artísticas,"…as habían influido en mí. En 1934, conoce físicamente, por vez primera, a un poeta español, que es justamente Rafael Alberti, en visita a México. Exactamente, Alberti y María Teresa León, muy rubia, un poco, un poco tizianesca, y a ve…"
ref_maria-teresa-leon,María Teresa León,reference,Culturales y artísticas,"…vez primera, a un poeta español, que es justamente Rafael Alberti, en visita a México. Exactamente, Alberti y María Teresa León, muy rubia, un poco, un poco tizianesca, y a veces rubenesca, y él con una cara un poco de apolo, de apolo de…"
ref_sanchez-mejias-sonetos-quevedescos,Sánchez Mejías (sonetos quevedescos),reference,Culturales y artísticas,"…lo llevé a Alberti como regalo. Al poco tiempo, Alberti publicó unos sonetos, un grupo de poemas dedicados a Sánchez Mejías, en los cuales hay unos sonetos quevedescos, admirables por lo demás. Me gustaría detenerme un momento en esa…"
ref_juan-ramon-jimenez,Juan Ramón Jiménez,reference,Culturales y artísticas,"…n. Y cuando apareció ese libro, León Felipe, que llegó a México, me dijo, pero estás muy influido, chico, por Juan Ramón Jiménez. Yo no había leído a Jiménez, yo había leído a los poetas jóvenes españoles, y esos poetas habían influido en…"
ref_leon-felipe,León Felipe,reference,Culturales y artísticas,"…s, y probablemente también de Juan Ramón, aunque yo no había leído a Juan Ramón. Y cuando apareció ese libro, León Felipe, que llegó a México, me dijo, pero estás muy influido, chico, por Juan Ramón Jiménez. Yo no había leído a Jim…"
ref_pablo-neruda-residencia-en-la-tierra,Pablo Neruda (Residencia en la tierra),reference,Culturales y artísticas,"…el, en el sentido poético. Había escrito probablemente su libro más importante o uno de sus libros centrales, Residencia en la Tierra, que yo había leído en la edición de Cruz y Raya, en la edición de José Bergamín. Y al día siguiente, en un r…"
ref_cesar-vallejo,César Vallejo,reference,Culturales y artísticas,"…ional de Aleixandre, la fabulación metafísica de Borges, el aliento épico de Huidobro, la gallardía verbal de Vallejo. Su obra sólo cobra sentido en ese marco, el de los colosos, el de los gigantes. Bienvenido sea Octavio Paz a…"
ref_stephen-spender,Stephen Spender,reference,Culturales y artísticas,"…iguiente, pero yo no me quedé en París con Neruda y otros amigos y tomamos un tren con, en el cual iban Steve Spender, un poeta inglés que es muy amigo mío, Malraux, Ilia Ehrenburg, el poeta mexicano Carlos Pellicer, creo que N…"
ref_andre-malraux,André Malraux,reference,Culturales y artísticas,"…da y otros amigos y tomamos un tren con, en el cual iban Steve Spender, un poeta inglés que es muy amigo mío, Malraux, Ilia Ehrenburg, el poeta mexicano Carlos Pellicer, creo que Nicolás Guillén y otros escritores. Éramos un gr…"
ref_ilia-ehrenburg,Ilia Ehrenburg,reference,Culturales y artísticas,"…s amigos y tomamos un tren con, en el cual iban Steve Spender, un poeta inglés que es muy amigo mío, Malraux, Ilia Ehrenburg, el poeta mexicano Carlos Pellicer, creo que Nicolás Guillén y otros escritores. Éramos un grupo de unos diez…"
ref_carlos-pellicer,Carlos Pellicer,reference,Culturales y artísticas,"…el cual iban Steve Spender, un poeta inglés que es muy amigo mío, Malraux, Ilia Ehrenburg, el poeta mexicano Carlos Pellicer, creo que Nicolás Guillén y otros escritores. Éramos un grupo de unos diez o quince poetas. Y, por cierto, Ne…"
ref_nicolas-guillen,Nicolás Guillén,reference,Culturales y artísticas,"…r, un poeta inglés que es muy amigo mío, Malraux, Ilia Ehrenburg, el poeta mexicano Carlos Pellicer, creo que Nicolás Guillén y otros escritores. Éramos un grupo de unos diez o quince poetas. Y, por cierto, Neruda no cuenta algo que pa…"
ref_andre-gide,André Gide,reference,Culturales y artísticas,"…s problemas, no, no los provocó. Afortunadamente. Después hubo el gran problema de la tentativa de expulsar a Andrés Gid, en Madrid, y ahí otra vez Pellicer se portó bien, votamos nosotros dentro de la delegación hispanoamericana…"
ref_miguel-hernandez,Miguel Hernández,reference,Culturales y artísticas,"…bablemente, no supe de él en este primer viaje, después supe de él. Después Valencia. Valencia, y en Valencia Miguel Hernández, bueno, Serrano Plaja, el Grupo de Hora de España, Gil Albert, Ramón Gaya, Emilio Prados, pero la primera mem…"
ref_emilio-garcia-gomez-poemas-arabigoandaluces,Emilio García Gómez (poemas arábigo‑andaluces),reference,Culturales y artísticas,"…empo que descubrí a los poetas de la generación de 1927, descubrí el libro de los poemas arábigo-andaluces de García Gómez. De Emilio García Gómez. Es un libro que me tocó mucho, que me influyó, y creo que hay ecos en mi poesía de e…"
ref_arcipreste-de-hita,Arcipreste de Hita,reference,Culturales y artísticas,"…a, alerta, y una nueva clase obrera, yo creo. En fin, una España moderna. ¿Cuál es el español que más ama? El arcipreste de Ita es el español en el cual el mundo es una convivencia y a veces una cohabitación. ¿Y cuál es el español que Oc…"
ref_pio-baroja,Pío Baroja,reference,Culturales y artísticas,"…la oratoria y del patos y yo creo que es uno de los grandes de las grandes inteligencias de nuestra cultura. ¿Barhoja? Barhoja lo conozco menos, me apasiona mucho menos. Me gusta muchísimo Valleclán. Valleclán me parece uno de…"
ref_valleinclan-tirano-banderas,Valle‑Inclán — Tirano Banderas,reference,Culturales y artísticas,"…ores, además él es el inventor de la novela hispanoamericana. Exacto. La novela hispanoamericana comienza con Tirano Banderas, digamos las cosas. En el año 1938 regresa, después de su viaje a España a México, funda la revista Taller. A…"
ref_antonio-machado,Antonio Machado,reference,Culturales y artísticas,"…otros colores, me parece que la poesía de Cernuda no es ni negra ni roja, la poesía de Jiménez tampoco, la de Machado tampoco, no podemos reducir una literatura a los colores quizá, yo creo que la literatura española moderna ti…"
ref_miguel-de-unamuno,Miguel de Unamuno,reference,Culturales y artísticas,"…Opinión sobre Machado? Bueno, Machado me gusta más el prosista, el crítico, que el poeta, francamente. ¿Sobre Unamuno? Bueno, el personaje de Unamuno me es profundamente antipático, pero esto es personal, es un gran escritor an…"
ref_ortega-y-gasset,Ortega y Gasset,reference,Culturales y artísticas,"…la modernidad, y que es una capa superficial, y luego la capa más profunda de los instintos de las creencias. Ortega y Gasset dijo algo bastante profundo cuando dijo que las creencias eran impermeables a la crítica de la razón. En efec…"
ref_hora-de-espana-gilalbert-ramon-gaya-emilio-prados,"Hora de España (Gil‑Albert, Ramón Gaya, Emilio Prados)",reference,Culturales y artísticas,"…ués supe de él. Después Valencia. Valencia, y en Valencia Miguel Hernández, bueno, Serrano Plaja, el Grupo de Hora de España, Gil Albert, Ramón Gaya, Emilio Prados, pero la primera memoria es en un hotel de Valencia, no recuerdo cuál,…"
ref_herrera-petere,Herrera Petere,reference,Culturales y artísticas,"…ntelectuales, de conversaciones, de humo, y de pronto en un piano, un poeta español, que creo ha muerto, José Herrera Petere, tocando en el piano, y de pronto Miguel Hernández, que se puso a cantar. Justamente canciones españolas que…"
ref_astrana-marin,Astrana Marín,reference,Culturales y artísticas,"…o sé si lo recuerde, yo le regalé un libro de que vea. Acaba de salir en la edición, en una edición nueva, de Astrana Marín, un crítico un poco temible, diríamos, un erudito lleno de datos y de ceguera estética. Bueno, el libro de As…"
ref_consignas-libro-de-alberti,Consignas (libro de Alberti),reference,Culturales y artísticas,"…ta y pico de años, acababa de adherir al Partido Comunista. Y había publicado un pequeño libro que se llamaba Consignas, si no recuerdo mal. Me impresionó mucho Alberti. Fue la primera vez, además, que oía a un gran poeta decir s…"
ref_doblaje-de-peliculas-trabajo-en-ee-uu,Doblaje de películas (trabajo en EE. UU.),reference,Culturales y artísticas,"…nuevos empleos pintorescos, ¿no? Sí. Bueno, tuve otros empleos extraños en Estados Unidos, trabajé en el cine doblando películas, trabajé en la radio haciendo pequeños comentarios, di conferencias en universidades, sobre temas que conocía…"
ref_max-ernst,Max Ernst,reference,Culturales y artísticas,"…tas en Francia, pero, en fin, no es lo esencial. Tampoco como escuela pictórica, aunque grandes pintores como Max Ernst o como Miró hayan sido surrealistas. Me parece que lo importante es la unión de arte, poesía, moral, visión d…"
ref_joan-miro,Joan Miró,reference,Culturales y artísticas,"…ero, en fin, no es lo esencial. Tampoco como escuela pictórica, aunque grandes pintores como Max Ernst o como Miró hayan sido surrealistas. Me parece que lo importante es la unión de arte, poesía, moral, visión del mundo. To…"
ref_diego-rivera,Diego Rivera,reference,Culturales y artísticas,"…efugiado en México. Yo no contesté nada porque no lo conocía, pero Pellicer dijo, yo lo conozco, soy amigo de Diego Rivera, que en aquella época era trotskista, y he tenido, Pellicer era un poeta católico, católico de izquierda, ent…"
ref_canciones-populares-andaluzas-y-asturianas,Canciones populares andaluzas y asturianas,reference,Culturales y artísticas,"…quizá mi primer contacto con España fue a través de los cantos populares de mi madre. Y no solamente cantaba canciones andaluces, sino también canciones populares de campesinos, de Asturias y de otras regiones españolas. De modo que Españ…"
ref_mariachis,Mariachis,reference,Culturales y artísticas,"…en Madrid y yo en la Ciudad de México a las grandes figuras, las grandes estrellas, los grandes músicos, los mariachis, los cantantes, los pintores, los poetas, los artistas, etc. E igual cosa sucedía en ese abrazo trasatlántico…"
ref_budismo,Budismo,reference,Pensamiento y conocimiento,"…realidad, de nuestro destino en esta tierra, que es la única que conozco, está profundamente influida por el budismo, yo creo. De manera que este hombre extraordinario nos permite acercarnos ahora a México y a tener a México u…"
ref_anarquismo-simpatia,Anarquismo (simpatía),reference,Pensamiento y conocimiento,"…ba a ser la sustitución del sistema capitalista por un sistema socialista. Pero yo creo que la crítica de los anarquistas al programa marxista desde el siglo XIX, desde la Kuning, desde antes, desde Proudhon, ha sido profética. El…"
ref_proudhon,Proudhon,reference,Pensamiento y conocimiento,"…ue la crítica de los anarquistas al programa marxista desde el siglo XIX, desde la Kuning, desde antes, desde Proudhon, ha sido profética. El gran criminal del siglo XX, vuelvo a repetirlo, es el Estado. Sobre todo en aquellos p…"
ref_kropotkin,Kropotkin,reference,Pensamiento y conocimiento,"…l tranvía, abrí el folleto, y era una publicación de la Federación Anarquista Ibérica, de la FAI, un texto de Kropotkin. Y mi amigo era anarquista, mejor dicho, su padre era un obrero catalán que había emigrado a México y que era…"
ref_san-ignacio-de-loyola-critica,San Ignacio de Loyola (crítica),reference,Pensamiento y conocimiento,"…al el mundo es una convivencia y a veces una cohabitación. ¿Y cuál es el español que Octavio Paz detesta más? San Ignacio de Loyola, patrón de los jesuitas y de los marxistas. Hablemos de la literatura española, de la literatura española de…"
ref_john-dewey-educacion,John Dewey (educación),reference,Pensamiento y conocimiento,"…época muy influidas por la educación, por las teorías de la educación norteamericana, por aquellas teorías de John Dewey, el filósofo pragmatista norteamericano. Y entonces me acuerdo que cuando entré a la escuela secundaria, lo p…"
ref_ilustracion-hume-locke-kant-diderot-voltaire,"Ilustración: Hume, Locke, Kant, Diderot, Voltaire",reference,Pensamiento y conocimiento,"…europeos la tolerancia. En la tradición española tenemos un Calderón, tenemos un Cervantes, pero nos falta un Hume, un Locke, un Kant, un Diderot, un Voltaire. Es lo que no tenemos. Y esto es la herencia que nosotros tenemos…"
ref_freud-psicoanalisis,Freud (psicoanálisis),reference,Pensamiento y conocimiento,"…hacer... Yo me serví para escribir este libro un poco del psicoanálisis, sobre todo de la idea fundamental de Freud. Es decir que las ideas, en realidad son expresiones de realidades escondidas y no declaradas. Es decir que l…"
ref_surrealismo-como-movimiento-espiritual-breton,Surrealismo como movimiento espiritual (Breton),reference,Pensamiento y conocimiento,"…s? Entonces a mí me pareció aquella una broma, y dije, naturalmente pan. Por nada no me admiten. Pero eso era surrealismo. Claro, pero es que esta idea de medir la inteligencia de los alumnos, etc. Los test. Los famosos, sí. Hay un…"
ref_andre-breton-azar-electivo,André Breton (azar electivo),reference,Pensamiento y conocimiento,"…dónde? La conocí en la India. En la India. Y después nos encontramos en París, por una suerte, lo que llamaba André Breton, el azar electivo, la casualidad electiva, en donde el deseo y el azar se combinan. Qué maravillosamente se e…"
ref_conceptos-mascara-rajarse-abrirse-ninguneo,"Conceptos: máscara, rajarse, abrirse, ninguneo",reference,Pensamiento y conocimiento,"…as mujeres. Hay otra operación mexicana muy curiosa que también describe y analiza Octavio Paz, que es la del ninguneo, el ningunear, que es una operación por la cual a alguien se le convierte en ninguno. Es una operación más ra…"
ref_guerra-civil-espanola,Guerra Civil Española,reference,Contexto socio-histórico,"…entrañables y de los que tenemos más cerca de nuestro corazón español. México, ustedes recordarán que por la Guerra Civil Española estuvo con las relaciones rotas con nuestro país y que una vez que había fallecido el general Franco se decid…"
ref_franco,Franco,reference,Contexto socio-histórico,…Civil Española estuvo con las relaciones rotas con nuestro país y que una vez que había fallecido el general Franco se decidió reanudar esas relaciones por ambas partes. Yo tuve el honor de ser uno de los dos embajadores. Fui…
ref_revolucion-mexicana,Revolución Mexicana,reference,Contexto socio-histórico,"…en México, fueron al sur por accidente y cayeron con zapatos. Y descubrieron el rostro mejor, diríamos, de la revolución mexicana, el rostro campesino de estos revolucionarios, sin tierras y sin instrucción, pero dueños de una tradición mu…"
ref_emiliano-zapata,Emiliano Zapata,reference,Contexto socio-histórico,"…r en el mundo del neolítico que en el mundo moderno. Había sido o fue durante un tiempo consejero personal de Zapata. Sí, y fue enviado de Zapata a los Estados Unidos. Vivió en los Estados Unidos como representante personal de…"
ref_soto-y-gama-anarquismo,Soto y Gama (anarquismo),reference,Contexto socio-histórico,"…o pudo. Y él y un grupo de amigos, entre ellos un amigo suyo, que además fue una personalidad extraordinaria, Sotuigama, que es uno de los iniciadores, diríamos, del anarquismo en México, fueron al sur por accidente y cayeron con…"
ref_propiedad-comunal-de-la-tierra,Propiedad comunal de la tierra,reference,Contexto socio-histórico,"…una tradición muy antigua, y que querían, en cierto modo, restablecer en México una suerte de edad de oro, de propiedad comunal de la tierra, que más bien hace pensar en el mundo del neolítico que en el mundo moderno. Había sido o fue durante un tiem…"
ref_intervencion-francesa,Intervención francesa,reference,Contexto socio-histórico,"…la personalidad quizá más importante de este mundo familiar, porque mi abuelo fue un liberal, luchó contra la intervención francesa, y además fue un escritor. Fue un gran admirador, por cierto, de Galdós. Y en mi casa había dos o tres cartas…"
ref_liberal-jacobino-abuelo,Liberal jacobino (abuelo),reference,Contexto socio-histórico,"…había, claro, por una parte, las dos tradiciones, y aparte de eso, las dos ideologías. Mi abuelo era liberal, jacobino, y mi madre era católica y tradicionalista. Iba todos los domingos a misa, y mi abuelo nunca fue a misa. Y cu…"
ref_estado-centralista-critica,Estado centralista (crítica),reference,Contexto socio-histórico,"…osamente, cálidamente, fraternalmente por todos los españoles. El gran criminal del siglo XX es el Estado, el Estado centralista que monopoliza el poder político y el poder económico. Es un gran honor para mí, amigas y amigos, traerles aq…"
ref_union-sovietica-totalitarismo,Unión Soviética (totalitarismo),reference,Contexto socio-histórico,"…a del siglo XX es la historia de las utopías convertidas en campos de concentración. Esa es la historia de la Unión Soviética, esa es la historia de China, esa es la historia de otros países que llamamos indebidamente socialistas. En c…"
ref_china-totalitarismo,China (totalitarismo),reference,Contexto socio-histórico,"…opías convertidas en campos de concentración. Esa es la historia de la Unión Soviética, esa es la historia de China, esa es la historia de otros países que llamamos indebidamente socialistas. En consecuencia, no hay que esper…"
ref_fai-federacion-anarquista-iberica,FAI (Federación Anarquista Ibérica),reference,Contexto socio-histórico,"…deslizó debajo del pupitre un folleto. Y cuando tomé el tranvía, abrí el folleto, y era una publicación de la Federación Anarquista Ibérica, de la FAI, un texto de Kropotkin. Y mi amigo era anarquista, mejor dicho, su padre era un obrero catalán que…"
ref_periodico-ce-soir-aragon,Periódico Ce Soir (Aragón),reference,Contexto socio-histórico,"…ibiéndole Pablo Neruda. Exactamente. Y Aragón, los dos. En aquella época Aragón era director de un periódico, Sesuar, me parece. Me emocionó mucho ver, sobre todo, a Pablo. No era, no había, no había crecido tanto en el sentid…"
ref_trotsky-en-mexico,Trotsky en México,reference,Contexto socio-histórico,"…, se habló de, de México, se habló de arte, se habló de muchas cosas y de pronto, Ehrenburg, nos preguntó, ¿y Trotsky? Trotsky en aquella época estaba refugiado en México. Yo no contesté nada porque no lo conocía, pero Pellicer…"
ref_movimiento-chicano-cesar-chavez,Movimiento chicano / César Chávez,reference,Contexto socio-histórico,"…o este movimiento chicano, ¿no? Con huelgas, etcétera. Una cosa muy interesante, muy importante. La figura de César Chávez que aquí no se conoce mucho parece que es una figura muy importante y el líder de ese movimiento. Es uno de l…"
ref_pachuco-chicano-definicion,Pachuco / chicano (definición),reference,Contexto socio-histórico,"…dad en la cual el mundo mexicano está absolutamente vivo y es dramático, además. ¿Qué diferencia hay entre un pachuco y un chicano? Un pachuco es un chicano que no sabe qué es chicano. Y un chicano es un pachuco que ya no quier…"
ref_castillo-najera-canciller,Castillo Nájera (canciller),reference,Contexto socio-histórico,"…n secretario de Relaciones ministro de negocios extranjeros de México a un viejo amigo de mi padre, al doctor Castillo Nájera. Y él, yo estaba en Nueva York, le envié un pequeño, él era embajador de México en Washington, cuando leí en…"
ref_jose-gorostiza-subsecretario,José Gorostiza (subsecretario),reference,Contexto socio-histórico,…Pensé que debería renunciar y le dije al subsecretario de Relaciones que era un poeta un gran poeta mexicano José Gorostiza José Gorostiza le dije Pepe voy a renunciar y me dijo no renuncie deje que el presidente lo corra. El preside…
ref_programa-de-tv-mexicoespana-reanudacion-relaciones,Programa de TV México‑España (reanudación relaciones),reference,Contexto socio-histórico,"…éxico para ese acto, mientras que un queridísimo colega mexicano vino a hacer lo propio en Madrid. Ese fue un programa de televisión que duró no sé cuántas horas. A lo largo de todo ese tiempo, alternando los escenarios de España y de México,…"
ref_congreso-de-parismadridbarcelonavalencia-1937,Congreso de París‑Madrid‑Barcelona‑Valencia (1937),reference,Contexto socio-histórico,"…uerra civil y es invitado por la agrupación de por la alianza de intelectuales antifascistas que organizan un congreso que se celebra en París, Madrid, Barcelona y Valencia. ¿No es eso? Había en México una organización de escrit…"
ref_mexico,México,reference,Contexto socio-histórico,"…... Sin duda que de todos los países que hablan nuestro idioma, México es uno de los más entrañables y de los que tenemos más cerca de nuestro corazón español. México, ustedes reco…"
