id,label,type,group,note
ref_poesia-los-adioses,Poesía: Los adioses,reference,Culturales y artísticas,…emás Scorza se hizo conocer como poeta publicando cuatro libros de poemas cuyos títulos son Las imprecaciones los adioses desengaños del mago y el vals de los reptiles ¿qué nos podría decir Manuel Scorza acerca de su poesía? Yo cre…
ref_poesia-desenganos-del-mago,Poesía: Desengaños del mago,reference,Culturales y artísticas,…se hizo conocer como poeta publicando cuatro libros de poemas cuyos títulos son Las imprecaciones los adioses desengaños del mago y el vals de los reptiles ¿qué nos podría decir Manuel Scorza acerca de su poesía? Yo creo que fundamentalmen…
ref_hector-chacon-el-nictalope-personaje,Héctor Chacón 'El Nictálope' (personaje),reference,Culturales y artísticas,…explicamos un poco a las personas que no hayan leído todavía el libro ¿cuál es el papel fundamental que tiene el Nictalope? bueno el Nictalope es el primero de los rebeldes es el rebelde individual yo intenté pintar una lucha colect…
ref_garabombo-el-invisible-personaje,Garabombo el Invisible (personaje),reference,Culturales y artísticas,"…én en España se titulan Redoble por Rancas, que fue publicada en 1970 y la segunda parte se llama Historia de Garabombo, el Invisible. Le seguirán la tercera novela, El jirete insomne, la cuarta con el título Cantar de Agapito Ro…"
ref_raimundo-herrera-el-jinete-insomne-personaje,Raimundo Herrera 'El jinete insomne' (personaje),reference,Culturales y artísticas,…ble luego en la gran derrota que se produce porque esta es una sucesión de derrotas viene Raimundo Herrera el Jinete Sin Sueño con una primera victoria siempre es así son ritmos de victoria y derrotas en estas historias de campesinos y…
ref_agapito-robles-personaje,Agapito Robles (personaje),reference,Culturales y artísticas,"…Garabombo, el Invisible. Le seguirán la tercera novela, El jirete insomne, la cuarta con el título Cantar de Agapito Robles y la quinta, La tumba del relámpago. Manuel Escorza es el hombre que ha hecho en muy pocos años, en realidad…"
ref_miguel-angel-asturias,Miguel Ángel Asturias,reference,Culturales y artísticas,…o? y ese es el momento que estamos ¿no? son en América importantes son los que nos volvieron el lenguaje ¿no? Asturias y yo creo que ustedes lo entrevistaron una vez si Asturias que es un poco un antecedente diríamos de la narra…
ref_alejo-carpentier,Alejo Carpentier,reference,Culturales y artísticas,…introducido la mitología justamente la gran mitología antigua ¿no? porque eso no se conocía ¿no? después está Carpentier Alejo Carpentier y todos los que todos los que ustedes conocen porque España ha sido en eso cumplió un papel…
ref_juan-rulfo,Juan Rulfo,reference,Culturales y artísticas,…r ahí hemos visto una foto en la que estaba nuestro amigo Scorza con Alejo Carpentier y aquí tenemos otra con Rulfo con el famoso autor mexicano Juan Rulfo que también estuvo sentado en ese mismo sillón y creo que tenemos una…
ref_pablo-neruda,Pablo Neruda,reference,Culturales y artísticas,"…una foto más esta de otro presidente de otro presidente del Perú que está tomada de un periódico no, esta es Neruda no, pero bueno la veremos después esta es Neruda por supuesto es el presidente Morales Bermúdez es nuestro ac…"
ref_ernesto-sabato,Ernesto Sábato,reference,Culturales y artísticas,…por ejemplo no hay equivalentes políticos de 100 años de soledad de paradiso de Pedro Páramo de los libros de Sábato ni de los libros de Borges nosotros la línea de dominación en una sociedad se da siempre a varios niveles a n…
ref_jorge-luis-borges,Jorge Luis Borges,reference,Culturales y artísticas,…ntes políticos de 100 años de soledad de paradiso de Pedro Páramo de los libros de Sábato ni de los libros de Borges nosotros la línea de dominación en una sociedad se da siempre a varios niveles a nivel político donde nunca s…
ref_jose-lezama-lima-paradiso-mencion-de-la-obra,José Lezama Lima — Paradiso (mención de la obra),reference,Culturales y artísticas,…tiene modelos que la política no ha dado por ejemplo no hay equivalentes políticos de 100 años de soledad de paradiso de Pedro Páramo de los libros de Sábato ni de los libros de Borges nosotros la línea de dominación en una soc…
ref_juan-rulfo-pedro-paramo,Juan Rulfo — Pedro Páramo,reference,Culturales y artísticas,…os que la política no ha dado por ejemplo no hay equivalentes políticos de 100 años de soledad de paradiso de Pedro Páramo de los libros de Sábato ni de los libros de Borges nosotros la línea de dominación en una sociedad se da siem…
ref_miguel-de-cervantes-el-quijote,Miguel de Cervantes — El Quijote,reference,Culturales y artísticas,…que he querido rendir un homenaje personal por supuesto al que me parece el más grande libro del mundo que es El Quijote en muchos lugares yo parafraseo los títulos de El Quijote ¿no? por ejemplo a veces digo un título sobre las p…
ref_monte-avila-editores-contrato,Monte Ávila Editores (contrato),reference,Culturales y artísticas,…entre los dos bueno lo que nos falta por añadir es que Manuel Escorza ha firmado un contrato con la editorial Monte Ávila por el cual podremos ver reeditados estos dos libros Redoble por Rancas y La historia de Garabón Bolín Visibl…
ref_barcelona-centro-editorial-hispanico,Barcelona (centro editorial hispánico),reference,Culturales y artísticas,…tante la crítica española la editorial española ha sido un poco la gran campana de resonancia ¿no? sobre todo Barcelona ha sido el gran punto donde en un momento y no hay azares ¿no? en eso no hay azares porque las cosas eran así…
ref_ediciones-espanolas-bolsillo-de-las-novelas,Ediciones españolas (Bolsillo) de las novelas,reference,Culturales y artísticas,…arece o prácticamente hay que darlo por agotado porque no se encuentra en las librerías y esta es también una edición española de la historia de Garabombo el Invisible una de las cosas que nos gustan de de entre las muchas que nos gusta…
ref_television-espanola-programa-de-entrevista,Televisión Española (programa de entrevista),reference,Culturales y artísticas,…rito esas tres novelas más con las que ya nos estamos sintiendo felices antes de abrirlas muchas gracias a la televisión española en la televisión a la televisión y ¡Gracias!…
ref_cintas-magnetofonicas-testimonios,Cintas magnetofónicas (testimonios),reference,Culturales y artísticas,…mo ven están reproducidos de una realidad viva no solamente están ahí en las fotografías están también en las cintas magnetofónicas que conserva Manuel Escorza y están sobre todo vivos allá en los Andes este es este es Fermín Espinosa conoci…
ref_hegel-historia-ideal-de-un-pueblo,Hegel (historia ideal de un pueblo),reference,Pensamiento y conocimiento,…iferencia fundamental con la información ¿no? siempre que hablamos de novela a veces yo recuerdo una frase de Hegel que él dice que la novela ideal sería la novela no él dice que la historia ideal de un pueblo sería la histor…
ref_linguistica-comunidad-hispanica-de-300-millones-vacio-de-poder,Lingüística: comunidad hispánica de ~300 millones; vacío de poder,reference,Pensamiento y conocimiento,…e nunca se pueden producir vacíos de poder porque un ejército sustituye a otro a nivel religioso donde no hay vacío de poder y también a nivel lingüístico a nivel lingüístico se dio un vacío de poder se dio un vacío de poder durante l…
ref_ultima-gran-rebelion-quechua-19591960,Última gran rebelión quechua (1959–1960),reference,Contexto socio-histórico,"…e las muchas masacres que van a haber durante lo que se llamó la última gran rebelión quechua, la rebelión de 1959-60. Yo tomé ese pueblo como escenario del primero de los libros, y es eso, fue el comienzo, en estos libros inte…"
ref_masacres-y-represion-estatal-en-los-andes,Masacres y represión estatal en los Andes,reference,Contexto socio-histórico,"…e los Andes centrales en el Perú, más o menos a 4.500 metros de altura, donde ocurre la primera de las muchas masacres que van a haber durante lo que se llamó la última gran rebelión quechua, la rebelión de 1959-60. Yo tomé ese…"
ref_multinacionales-vs-comunidades-cercos-represas,"Multinacionales vs. comunidades (cercos, represas)",reference,Contexto socio-histórico,"…sos son los libros. Esa guerra callada de las comunidades indígenas contra el capital y sobre todo contra las multinacionales, ¿no es eso? Así es, así es. En Cerro de Pasco se dio una circunstancia extrema, ¿no? Todos los pueblos de La…"
ref_cerro-de-pasco-corporation-compania,Cerro de Pasco Corporation (compañía),reference,Contexto socio-histórico,…ecía a una compañía contra la que en realidad se está luchando a lo largo de estas obras de Manuel Escorza la Cerro Pasco Corporation Así es la Cerro Pasco Corporation es un ejemplo típico de las compañías multinacionales que han cometido toda…
ref_dictadura-de-manuel-a-odria-ochenio,Dictadura de Manuel A. Odría (ochenio),reference,Contexto socio-histórico,…omento en que participé en esta rebelión de campesinos que iba a cambiar mi vida fue la dictadura del general Rodríaz la que obligó a Manuel Escorza a adoptar a tomar el camino del exilio así es fue el general Rodríaz y yo estu…
ref_gobierno-revolucionario-de-la-fuerza-armada-juan-velasco-alvarado,Gobierno Revolucionario de la Fuerza Armada — Juan Velasco Alvarado,reference,Contexto socio-histórico,…absolutamente históricos lo cual no le quita que sean completamente fantásticos de otro lado aquí tenemos al presidente Velasco acerca del cual supongo que Manuel Escorza tiene algún juicio que quiere o no quiere dar yo creo que no dar u…
ref_presidencia-de-francisco-morales-bermudez,Presidencia de Francisco Morales Bermúdez,reference,Contexto socio-histórico,"…n periódico no, esta es Neruda no, pero bueno la veremos después esta es Neruda por supuesto es el presidente Morales Bermúdez es nuestro actual presidente es justamente el presidente que estuvo el 24 en Ranca exacto el que iba a repart…"
ref_revolucion-china-campesina,Revolución china (campesina),reference,Contexto socio-histórico,…en la historia que hemos conocido ¿no? el único caso de una revolución campesina victoriosa es el caso de la revolución china pero la revolución china tenía una ideología de tipo emanada del mundo industrial las otras revoluciones y es…
ref_caso-infarto-colectivo-envenenamiento-encubierto,Caso 'infarto colectivo' (envenenamiento encubierto),reference,Contexto socio-histórico,…uno de mis libros he contado un hecho que luego no ha sido rebatido porque es exacto hablo de la historia del infarto colectivo en una oportunidad un patrón envenenó a los 15 miembros de la junta directiva de un sindicato y pasó eso por…
ref_entrega-de-60-mil-hectareas-en-rancas-24-de-junio-dia-de-san-juan,"Entrega de 60 mil hectáreas en Rancas (24 de junio, día de San Juan)",reference,Contexto socio-histórico,…es un periódico de estos días un periódico de Lima escribe informa de que el presidente el día 24 de este mes día de San Juan entregará 60 mil hectáreas de tierras durante gran manifestación en el pueblo de Rancas en Pasco y entonces h…
ref_resolucion-del-juicio-de-chavina-junio-de-1977,Resolución del juicio de Chaviña (junio de 1977),reference,Contexto socio-histórico,…juicio que ya duraba 250 años y esto que cuento no son exageraciones literarias acaba hace poco en el mes de junio de 77 en el que estamos grabando esto se ha publicado en el Perú la solución de un juicio de Chaviña que dura tambi…
ref_liberacion-de-chacon-por-el-presidente-velasco,Liberación de Chacón por el presidente Velasco,reference,Contexto socio-histórico,…rcel él había sido condenado a veintitantos años de prisión y el eco del libro hizo que el presidente Velasco lo libertara en el Perú explicamos un poco a las personas que no hayan leído todavía el libro ¿cuál es el papel fundamenta…
ref_rancas-pasco-peru,"Rancas (Pasco, Perú)",reference,Contexto socio-histórico,"…en Lima, Perú en 1928. Estas dos primeras novelas que hemos conocido también en España se titulan Redoble por Rancas, que fue publicada en 1970 y la segunda parte se llama Historia de Garabombo, el Invisible. Le seguirán la te…"
ref_andes-centrales-peru,Andes centrales (Perú),reference,Contexto socio-histórico,"…n muy pocos años, en realidad es en 1970 cuando aparece la primera edición de Redoble, famoso un lugar de los Andes centrales en su país, en el Perú, que hoy es universalmente famoso, que todos conocemos y conocemos a sus personajes. Y…"
ref_cerro-de-pasco-region,Cerro de Pasco (región),reference,Contexto socio-histórico,"…munidades indígenas contra el capital y sobre todo contra las multinacionales, ¿no es eso? Así es, así es. En Cerro de Pasco se dio una circunstancia extrema, ¿no? Todos los pueblos de La Pampa, Cerro de Pasco se vieron acometidos a u…"
ref_la-pampa-cerro-de-pasco,La Pampa (Cerro de Pasco),reference,Contexto socio-histórico,"…es, ¿no es eso? Así es, así es. En Cerro de Pasco se dio una circunstancia extrema, ¿no? Todos los pueblos de La Pampa, Cerro de Pasco se vieron acometidos a un tiempo por un cerco que avanzaba destruyendo pueblos, cercando pueblos, cercando ce…"
ref_lagunas-cercadas-pasco,Lagunas cercadas (Pasco),reference,Contexto socio-histórico,"…etidos a un tiempo por un cerco que avanzaba destruyendo pueblos, cercando pueblos, cercando cerros, cercando lagunas y al mismo tiempo por el otro lado una compañía multinacional elevó las aguas de un lago mediante represas, ¿…"
ref_cusco-corte-del-cusco,Cusco (Corte del Cusco),reference,Contexto socio-histórico,…a ser grave y es histórico es que la corte de justicia en el Perú aprobó el dictamen emitido por la corte del Cusco entonces cuando una corte de justicia en un país admite que se ha podido producir un infarto colectivo donde…
ref_amazonas-selva-peruana,Amazonas (selva peruana),reference,Contexto socio-histórico,…ás emocionantes de mi vida ¿dónde estaba? Chancón estaba en un presidio que se llama el CEPA en el centro del Amazonas que es un principio es un presidio sin muros porque qué peor muro que la selva estaba condenado a 25 años de…
ref_cepa-presidio-en-la-selva,CEPA (presidio en la selva),reference,Contexto socio-histórico,…uno de los momentos más emocionantes de mi vida ¿dónde estaba? Chancón estaba en un presidio que se llama el CEPA en el centro del Amazonas que es un principio es un presidio sin muros porque qué peor muro que la selva esta…
ref_peru,Perú,reference,Contexto socio-histórico,"…pentalogía que se denomina en principio Balada, original de Manuel Escorza, poeta, novelista, nacido en Lima, Perú en 1928. Estas dos primeras novelas que hemos conocido también en España se titulan Redoble por Rancas, que f…"
ref_espana,España,reference,Contexto socio-histórico,"…rza, poeta, novelista, nacido en Lima, Perú en 1928. Estas dos primeras novelas que hemos conocido también en España se titulan Redoble por Rancas, que fue publicada en 1970 y la segunda parte se llama Historia de Garabombo, e…"
ref_barcelona-espana,Barcelona (España),reference,Contexto socio-histórico,…tante la crítica española la editorial española ha sido un poco la gran campana de resonancia ¿no? sobre todo Barcelona ha sido el gran punto donde en un momento y no hay azares ¿no? en eso no hay azares porque las cosas eran así…
ref_lima-capital-del-peru,Lima (capital del Perú),reference,Contexto socio-histórico,"…e una pentalogía que se denomina en principio Balada, original de Manuel Escorza, poeta, novelista, nacido en Lima, Perú en 1928. Estas dos primeras novelas que hemos conocido también en España se titulan Redoble por Rancas,…"
ref_europa-exilio,Europa (exilio),reference,Contexto socio-histórico,…es se mandaron a todos a las cárceles yo mismo fui enjuiciado por ataque a la fuerza armada y tuve que irme a Europa porque arriesgaba un cinco años de prisión esto claro cambió con el gobierno revolucionario que después el pr…
ref_colombia-fallo-que-no-considera-humanos-a-indios,Colombia (fallo que no considera humanos a indios),reference,Contexto socio-histórico,…expulsados de la historia los han eliminado la historia se les ha sacado toda su sustancia humana aún hoy en Colombia por ejemplo hace pocos años cito estos datos porque yo creo que hay cosas que parecen tan excesivas que hay q…
ref_imperio-espanol-metropoli-colonial,Imperio español (metrópoli colonial),reference,Contexto socio-histórico,…imple ahí se dio la última batalla entre los ejércitos de Bolívar y las fuerzas que entonces representaban al imperio español eso es lo que hacía más grave la masacre de Rancas que se diera justamente yo en el último capítulo de redobl…
ref_rancas-a-45004600-m-de-altitud,Rancas a 4.500–4.600 m de altitud,reference,Contexto socio-histórico,"…Qué es Rancas? Rancas es un pequeñísimo pueblo, en la estepa de los Andes centrales en el Perú, más o menos a 4.500 metros de altura, donde ocurre la primera de las muchas masacres que van a haber durante lo que se llamó la última g…"
ref_rancas-a-4600-m-otra-mencion,Rancas a 4.600 m (otra mención),reference,Contexto socio-histórico,…a me parece que es importante que un presidente reconozca la existencia de un libro y que vaya suba hasta los 4.600 metros de altura para decir que dará tierra que ese reclamo era justo eso prueba lo que yo he dicho siempre que mis…
ref_ferrocarril-via-sin-trenes-convoy-con-dos-vagones,"Ferrocarril (vía sin trenes, convoy con dos vagones)",reference,Contexto socio-histórico,…en alguno o pasaban muy a toda velocidad sin detenerse jamás trajo un día un pequeño convoy compuesto por una locomotora y dos vagones de ahí descendieron unas gentes enchaquetadas unas gentes casi enlutadas que empezaron a atender este cerco y…
ref_cerco-de-alambres-gusano-de-alambre,Cerco de alambres ('gusano de alambre'),reference,Contexto socio-histórico,…errima moneda y así sucesivamente cada capítulo por ejemplo el número 10 acerca del lugar y la hora en que el gusano de alambre apareció en llena cancha así y que bonitos que son que que que que que que sonoros que hermosos los nombres e…
